Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.png,-1,zebrafish,1760.71875,718.4483642578125,1783.3521728515625,741.1694946289062,0.8443756103515625,1
000002.png,-1,zebrafish,1758.13916015625,714.2068481445312,1781.1014404296875,737.2805786132812,0.8465589880943298,2
000003.png,-1,zebrafish,1756.0477294921875,709.5765380859375,1778.517822265625,732.108642578125,0.8452586531639099,3
000004.png,-1,zebrafish,1753.6236572265625,705.0321044921875,1776.0504150390625,727.6126708984375,0.8455750942230225,4
000005.png,-1,zebrafish,1751.34619140625,701.24169921875,1774.08837890625,724.1078491210938,0.8366822600364685,5
000006.png,-1,zebrafish,1749.9268798828125,697.0780029296875,1771.90234375,719.1013793945312,0.8341826796531677,6
000007.png,-1,zebrafish,1747.666748046875,693.0372924804688,1769.9144287109375,715.34375,0.8424264192581177,7
000008.png,-1,zebrafish,1745.76416015625,689.713623046875,1768.073974609375,712.1089477539062,0.8480088710784912,8
000009.png,-1,zebrafish,1744.2935791015625,686.2632446289062,1766.912353515625,708.9996948242188,0.8532750606536865,9
000010.png,-1,zebrafish,1743.0604248046875,682.4081420898438,1765.67724609375,705.1204223632812,0.8462944626808167,10
000011.png,-1,zebrafish,1741.6763916015625,679.2399291992188,1764.054931640625,701.7445678710938,0.841464638710022,11
000012.png,-1,zebrafish,1740.426025390625,675.812744140625,1762.699462890625,698.2540283203125,0.8398484587669373,12
000013.png,-1,zebrafish,1738.8040771484375,672.2728271484375,1761.39306640625,694.9678955078125,0.843572735786438,13
000014.png,-1,zebrafish,1737.75,669.168212890625,1760.0052490234375,691.4967041015625,0.8419134616851807,14
000015.png,-1,zebrafish,1736.252197265625,666.7899780273438,1758.6605224609375,689.2542724609375,0.8395571112632751,15
000016.png,-1,zebrafish,1735.0069580078125,663.6742553710938,1757.5333251953125,686.3145141601562,0.8364214897155762,16
000017.png,-1,zebrafish,1733.71533203125,661.3982543945312,1756.1796875,683.9205322265625,0.8419016003608704,17
000018.png,-1,zebrafish,1732.441650390625,658.7407836914062,1754.658447265625,681.006103515625,0.8450891971588135,18
000019.png,-1,zebrafish,1731.0877685546875,656.236572265625,1753.3841552734375,678.5875244140625,0.8413174152374268,19
000020.png,-1,zebrafish,1730.27978515625,653.744384765625,1752.187255859375,675.7108154296875,0.8443989157676697,20
000021.png,-1,zebrafish,1728.921630859375,651.230712890625,1750.650390625,673.04833984375,0.8429980278015137,21
000022.png,-1,zebrafish,1727.6834716796875,648.5399780273438,1749.6510009765625,670.6716918945312,0.8442021608352661,22
000023.png,-1,zebrafish,1726.5123291015625,646.4442749023438,1748.56103515625,668.63916015625,0.8462170958518982,23
000024.png,-1,zebrafish,1725.5018310546875,644.2547607421875,1747.5267333984375,666.3727416992188,0.8458296656608582,24
000025.png,-1,zebrafish,1724.3421630859375,642.0426025390625,1746.28173828125,664.0455322265625,0.8442097306251526,25
