1.0,866.406005859375,477.39141845703125,0.9325975775718689
1.0,975.2454223632812,1358.887451171875,0.918216347694397
1.0,845.0681762695312,898.1028442382812,0.8908092975616455
1.0,877.3898315429688,588.3359985351562,0.6258665323257446
1.0,886.31103515625,588.6554565429688,0.36203113198280334
2.0,845.2952880859375,893.4439086914062,0.9529440999031067
2.0,866.2407836914062,473.47991943359375,0.9162814617156982
2.0,977.3284301757812,1358.1767578125,0.909888744354248
2.0,875.5045776367188,588.7637329101562,0.6588258147239685
2.0,887.102294921875,587.6312866210938,0.20681989192962646
3.0,844.787109375,888.8312377929688,0.940268874168396
3.0,979.85986328125,1357.718017578125,0.9277986288070679
3.0,874.73291015625,589.8143310546875,0.9222717881202698
3.0,866.8067016601562,469.1097106933594,0.9216511845588684
3.0,890.296630859375,587.511962890625,0.06705568730831146
3.0,886.6602783203125,590.4231567382812,0.055282704532146454
4.0,867.09765625,465.4751892089844,0.955285906791687
4.0,845.1941528320312,885.0474243164062,0.9480243921279907
4.0,873.5751342773438,590.8544311523438,0.9412034749984741
4.0,980.1126098632812,1358.7491455078125,0.894463300704956
4.0,890.85791015625,584.5813598632812,0.09427837282419205
4.0,893.3663330078125,582.3400268554688,0.08826038986444473
4.0,889.6700439453125,583.8311157226562,0.05356079712510109
4.0,899.257568359375,581.3488159179688,0.02709864266216755
5.0,845.1602172851562,881.6395874023438,0.9428372979164124
5.0,867.1007080078125,462.37432861328125,0.9369946718215942
5.0,871.9564819335938,591.7180786132812,0.8926246762275696
5.0,978.46826171875,1359.64404296875,0.88001948595047
5.0,890.9310913085938,583.7764282226562,0.12374742329120636
5.0,894.1964721679688,581.4087524414062,0.09755852818489075
5.0,899.2228393554688,585.282958984375,0.06536094844341278
5.0,890.0745849609375,583.5783081054688,0.05263115093111992
5.0,900.3883056640625,580.8519897460938,0.04391570761799812
6.0,845.08447265625,876.6508178710938,0.9416619539260864
6.0,975.07666015625,1358.146728515625,0.9166727662086487
6.0,867.5568237304688,457.8243103027344,0.9102917313575745
6.0,870.7662963867188,593.4988403320312,0.8528978824615479
6.0,893.1884765625,583.0380859375,0.048418477177619934
6.0,893.7509765625,579.857421875,0.047793637961149216
7.0,868.0048828125,454.4045715332031,0.954017698764801
7.0,845.2070922851562,873.0030517578125,0.9494795203208923
7.0,869.9012451171875,594.9540405273438,0.9261773824691772
7.0,968.7201538085938,1359.9183349609375,0.9183288216590881
8.0,844.8775024414062,869.4290161132812,0.9581080675125122
8.0,868.248291015625,593.3429565429688,0.9458122849464417
