Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.png,-1,zebrafish,606.9626159667969,593.4785079956055,646.8984069824219,633.4057464599609,0.8983252048492432,1
000001.png,-1,zebrafish,1779.2554931640625,1130.6986083984375,1825.017822265625,1176.4382934570312,0.8965792655944824,1
000001.png,-1,zebrafish,1318.7822265625,548.4958190917969,1367.3342895507812,597.1225662231445,0.8808096647262573,1
000001.png,-1,zebrafish,1767.9248046875,540.3213424682617,1814.1005859375,586.5896301269531,0.8754273653030396,1
000001.png,-1,zebrafish,1852.6573486328125,1165.9579467773438,1897.6824951171875,1211.0777587890625,0.8721519112586975,1
000001.png,-1,zebrafish,1509.75732421875,790.3665466308594,1556.161865234375,836.7441711425781,0.8679539561271667,1
000001.png,-1,zebrafish,1599.388916015625,877.3181457519531,1646.5426025390625,924.6349182128906,0.8673616647720337,1
000001.png,-1,zebrafish,843.8535766601562,704.2326049804688,885.79443359375,746.1037292480469,0.8388522863388062,1
000001.png,-1,zebrafish,2001.2666015625,611.8712463378906,2047.611083984375,658.2048950195312,0.8374850749969482,1
000001.png,-1,zebrafish,509.57025146484375,577.0811080932617,548.6470184326172,616.1058502197266,0.8342639207839966,1
000002.png,-1,zebrafish,602.2889251708984,596.0691680908203,642.1268005371094,635.9242706298828,0.9080966114997864,2
000002.png,-1,zebrafish,1782.6195068359375,1130.5667724609375,1828.480712890625,1176.4273071289062,0.8940258026123047,2
000002.png,-1,zebrafish,1328.817138671875,547.7250061035156,1377.6441650390625,596.72607421875,0.8904816508293152,2
000002.png,-1,zebrafish,1850.2520751953125,1164.0948486328125,1895.2412109375,1209.1144409179688,0.875019907951355,2
000002.png,-1,zebrafish,1498.6488037109375,782.1226501464844,1544.7335205078125,828.2710876464844,0.8742213845252991,2
000002.png,-1,zebrafish,1599.576171875,876.0849609375,1647.39453125,924.042236328125,0.8685120940208435,2
000002.png,-1,zebrafish,1982.394287109375,613.5459899902344,2027.744140625,658.7494506835938,0.8473528027534485,2
000002.png,-1,zebrafish,1771.281494140625,541.4153671264648,1816.90966796875,587.0164031982422,0.8457399606704712,2
000002.png,-1,zebrafish,520.0198516845703,577.9076461791992,559.3759002685547,617.2014312744141,0.8407027125358582,2
000002.png,-1,zebrafish,844.5111083984375,705.8135986328125,886.5807495117188,747.7692260742188,0.8279532790184021,2
000003.png,-1,zebrafish,595.7623138427734,596.4171752929688,637.2803955078125,637.9378967285156,0.9067197442054749,3
000003.png,-1,zebrafish,1786.687744140625,1130.9727172851562,1832.0101318359375,1176.275146484375,0.8959627747535706,3
000003.png,-1,zebrafish,1337.7664794921875,546.2970428466797,1387.179931640625,595.8066329956055,0.8835924863815308,3
000003.png,-1,zebrafish,1848.132568359375,1162.6773071289062,1892.68603515625,1207.2352294921875,0.8816158771514893,3
000003.png,-1,zebrafish,1488.4324951171875,774.5003662109375,1534.4227294921875,820.5083923339844,0.878173828125,3
000003.png,-1,zebrafish,1974.43408203125,615.1804809570312,2018.8192138671875,659.4296417236328,0.8726769089698792,3
000003.png,-1,zebrafish,1600.494873046875,872.3764038085938,1647.625244140625,919.6468505859375,0.87209552526474,3
000003.png,-1,zebrafish,1775.5584716796875,545.3053512573242,1820.4002685546875,590.1970672607422,0.8591796159744263,3
000003.png,-1,zebrafish,848.1130676269531,709.8659515380859,890.0270385742188,751.7002868652344,0.8480108976364136,3
000003.png,-1,zebrafish,530.2593841552734,577.8611679077148,570.518310546875,617.9740295410156,0.8301810622215271,3
000003.png,-1,zebrafish,806.6822509765625,678.9840240478516,847.4491882324219,720.5611877441406,0.0260622538626194,3
000004.png,-1,zebrafish,589.9230041503906,597.9864273071289,631.4894104003906,639.4788665771484,0.9006526470184326,4
000004.png,-1,zebrafish,1790.4456787109375,1130.9918212890625,1835.5904541015625,1176.1080932617188,0.8954127430915833,4
000004.png,-1,zebrafish,1348.2386474609375,546.324836730957,1396.9322509765625,595.0143051147461,0.8856326341629028,4
000004.png,-1,zebrafish,1846.2225341796875,1161.442626953125,1890.604248046875,1205.8161010742188,0.8848106265068054,4
000004.png,-1,zebrafish,1476.1324462890625,765.20947265625,1521.6624755859375,810.7966613769531,0.8783027529716492,4
000004.png,-1,zebrafish,1968.88720703125,617.4110260009766,2013.2452392578125,661.6053771972656,0.8711188435554504,4
000004.png,-1,zebrafish,1600.089599609375,866.5,1646.85302734375,913.3938598632812,0.8702611327171326,4
000004.png,-1,zebrafish,1779.09912109375,545.8682861328125,1824.3109130859375,591.1271514892578,0.8666210174560547,4
000004.png,-1,zebrafish,536.9922485351562,578.2093811035156,577.4920959472656,618.6877746582031,0.8373416662216187,4
000004.png,-1,zebrafish,845.9629516601562,710.7191009521484,888.3890991210938,753.0874633789062,0.8352292776107788,4
000005.png,-1,zebrafish,585.4877624511719,598.2968139648438,627.2930908203125,640.0511169433594,0.9033396244049072,5
000005.png,-1,zebrafish,1792.9825439453125,1130.7716674804688,1838.092529296875,1175.8507080078125,0.8933860063552856,5
000005.png,-1,zebrafish,1357.8985595703125,546.551513671875,1405.7906494140625,594.4932250976562,0.8863018155097961,5
000005.png,-1,zebrafish,1843.1187744140625,1159.8489379882812,1888.11328125,1204.7383422851562,0.8860725164413452,5
000005.png,-1,zebrafish,1465.46728515625,756.8847961425781,1511.44970703125,802.8748474121094,0.8789986968040466,5
000005.png,-1,zebrafish,1783.0784912109375,545.8471145629883,1828.4365234375,591.2406311035156,0.8729483485221863,5
000005.png,-1,zebrafish,1967.4287109375,618.4080047607422,2011.8916015625,662.7645568847656,0.871100902557373,5
000005.png,-1,zebrafish,1592.3333740234375,860.6874694824219,1639.439208984375,907.7408447265625,0.8483492136001587,5
000005.png,-1,zebrafish,544.7548522949219,577.0709609985352,585.3712463378906,617.5450439453125,0.8428858518600464,5
