Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.png,-1,zebrafish,921.2252197265625,633.2292327880859,965.0895385742188,677.2185363769531,0.8745969533920288,1
000001.png,-1,zebrafish,968.1707153320312,589.5952491760254,1011.5062866210938,632.8785629272461,0.8236000537872314,1
000002.png,-1,zebrafish,918.8567504882812,629.6217651367188,963.1123046875,673.9800567626953,0.8753503561019897,2
000002.png,-1,zebrafish,964.2150268554688,586.6296081542969,1007.33935546875,629.8932037353516,0.8515318036079407,2
000003.png,-1,zebrafish,915.85302734375,626.4222640991211,960.4277954101562,671.105224609375,0.8782170414924622,3
000003.png,-1,zebrafish,962.0401000976562,583.6584053039551,1005.8005981445312,627.6581268310547,0.862565815448761,3
000004.png,-1,zebrafish,913.8975219726562,623.6161499023438,958.6398315429688,668.4246215820312,0.8713676333427429,4
000004.png,-1,zebrafish,961.093994140625,580.6737937927246,1004.809326171875,624.6686782836914,0.8670205473899841,4
000005.png,-1,zebrafish,960.1236572265625,578.503360748291,1004.4708862304688,623.1042327880859,0.8711254596710205,5
000005.png,-1,zebrafish,912.7339477539062,621.6129302978516,957.3846435546875,666.3966674804688,0.868707001209259,5
000006.png,-1,zebrafish,959.3182983398438,576.6143074035645,1003.9981689453125,621.4621429443359,0.8776267170906067,6
000006.png,-1,zebrafish,909.9541625976562,618.9832992553711,954.439697265625,663.5988464355469,0.8704645037651062,6
000007.png,-1,zebrafish,907.6798706054688,616.6800231933594,951.1373901367188,660.2143859863281,0.8732314705848694,7
000007.png,-1,zebrafish,958.0886840820312,575.1060218811035,1002.7396240234375,619.8976211547852,0.8713210225105286,7
000008.png,-1,zebrafish,956.9326782226562,572.9162559509277,1001.3792114257812,617.4736557006836,0.8723656535148621,8
000008.png,-1,zebrafish,905.6508178710938,614.4039535522461,949.3133544921875,658.0679473876953,0.8674711585044861,8
000009.png,-1,zebrafish,955.8214111328125,571.2312545776367,1000.6285400390625,616.1084823608398,0.8724032044410706,9
000009.png,-1,zebrafish,904.1361694335938,612.0483322143555,948.1201171875,656.1187515258789,0.8680365681648254,9
000009.png,-1,zebrafish,921.937255859375,531.0,965.9189453125,560.0355052947998,0.0107558406889438,9
000010.png,-1,zebrafish,954.5405883789062,570.8857307434082,999.0927124023438,615.2723541259766,0.8765873312950134,10
000010.png,-1,zebrafish,901.2627563476562,609.4866790771484,945.4442749023438,653.7687911987305,0.8651100397109985,10
000011.png,-1,zebrafish,952.154052734375,570.2269248962402,996.568115234375,614.464485168457,0.8796858787536621,11
000011.png,-1,zebrafish,900.4107055664062,608.2075271606445,943.9013671875,651.7644729614258,0.8659133315086365,11
000012.png,-1,zebrafish,948.95361328125,569.8250770568848,993.3461303710938,614.144889831543,0.8787659406661987,12
000012.png,-1,zebrafish,898.8419799804688,606.6335830688477,942.14697265625,650.0255508422852,0.8704094290733337,12
000013.png,-1,zebrafish,947.50439453125,568.5301628112793,992.1326293945312,613.1502914428711,0.8740262389183044,13
000013.png,-1,zebrafish,897.1923217773438,604.7781448364258,940.2846069335938,648.0248947143555,0.8715559840202332,13
000014.png,-1,zebrafish,946.8067626953125,566.2657890319824,992.124755859375,611.5629196166992,0.8746824860572815,14
000014.png,-1,zebrafish,895.7066040039062,602.686653137207,939.6926879882812,646.8323364257812,0.8679686188697815,14
000014.png,-1,zebrafish,920.1279296875,531.0,965.1541748046875,560.4419403076172,0.0101008061319589,14
000015.png,-1,zebrafish,894.2543334960938,600.8388061523438,937.7501220703125,644.4307708740234,0.8607483506202698,15
000015.png,-1,zebrafish,947.6682739257812,563.9483375549316,993.0671997070312,609.374885559082,0.8526924252510071,15
000015.png,-1,zebrafish,922.8941040039062,531.0,969.2567138671875,561.0124073028564,0.0177441742271184,15
000016.png,-1,zebrafish,893.0645751953125,599.3837585449219,935.7785034179688,642.2362060546875,0.8656389713287354,16
000016.png,-1,zebrafish,946.5241088867188,561.3181858062744,992.3472900390625,607.1662368774414,0.847624659538269,16
000016.png,-1,zebrafish,931.0612182617188,531.0,975.5367431640625,560.384672164917,0.0208118334412574,16
000017.png,-1,zebrafish,891.412353515625,597.5864334106445,934.6139526367188,640.9427490234375,0.8720535039901733,17
000017.png,-1,zebrafish,944.09375,559.0280323028564,991.0867919921875,606.2004318237305,0.8475641012191772,17
000018.png,-1,zebrafish,890.0706176757812,596.496940612793,932.7110595703125,639.2631072998047,0.8688201308250427,18
000018.png,-1,zebrafish,939.8112182617188,557.3879852294922,985.62841796875,603.3700103759766,0.8578950762748718,18
000019.png,-1,zebrafish,888.8258056640625,595.4799957275391,931.28076171875,638.0165176391602,0.8640813827514648,19
000019.png,-1,zebrafish,936.9563598632812,555.9220314025879,982.848388671875,601.9414749145508,0.8544065952301025,19
000020.png,-1,zebrafish,934.913818359375,554.5441207885742,981.0252685546875,600.7942581176758,0.8625484108924866,20
