1.0,943.1573791503906,655.2238845825195,0.8745969533920288
1.0,989.8385009765625,611.2369060516357,0.8236000537872314
2.0,940.9845275878906,651.800910949707,0.8753503561019897
2.0,985.7771911621094,608.2614059448242,0.8515318036079407
3.0,938.1404113769531,648.763744354248,0.8782170414924622
3.0,983.9203491210938,605.6582660675049,0.862565815448761
4.0,936.2686767578125,646.0203857421875,0.8713676333427429
4.0,982.95166015625,602.671236038208,0.8670205473899841
5.0,982.2972717285156,600.8037967681885,0.8711254596710205
5.0,935.0592956542969,644.0047988891602,0.868707001209259
6.0,981.6582336425781,599.0382251739502,0.8776267170906067
6.0,932.1969299316406,641.291072845459,0.8704645037651062
7.0,929.4086303710938,638.4472045898438,0.8732314705848694
7.0,980.4141540527344,597.5018215179443,0.8713210225105286
8.0,979.1559448242188,595.1949558258057,0.8723656535148621
8.0,927.4820861816406,636.2359504699707,0.8674711585044861
9.0,978.2249755859374,593.6698684692383,0.8724032044410706
9.0,926.1281433105469,634.0835418701172,0.8680365681648254
10.0,976.816650390625,593.0790424346924,0.8765873312950134
10.0,923.353515625,631.6277351379395,0.8651100397109985
11.0,974.361083984375,592.3457050323486,0.8796858787536621
11.0,922.1560363769531,629.9860000610352,0.8659133315086365
12.0,971.1498718261719,591.9849834442139,0.8787659406661987
12.0,920.4944763183594,628.3295669555664,0.8704094290733337
13.0,969.8185119628906,590.8402271270752,0.8740262389183044
13.0,918.7384643554688,626.4015197753906,0.8715559840202332
14.0,969.4657592773438,588.9143543243408,0.8746824860572815
14.0,917.6996459960938,624.7594947814941,0.8679686188697815
15.0,916.0022277832031,622.6347885131836,0.8607483506202698
15.0,970.3677368164062,586.6616115570068,0.8526924252510071
16.0,914.4215393066406,620.8099822998047,0.8656389713287354
16.0,969.4356994628906,584.2422113418579,0.847624659538269
17.0,913.0131530761719,619.264591217041,0.8720535039901733
17.0,967.5902709960938,582.6142320632935,0.8475641012191772
18.0,911.3908386230469,617.8800239562988,0.8688201308250427
18.0,962.7198181152344,580.3789978027344,0.8578950762748718
19.0,910.0532836914062,616.7482566833496,0.8640813827514648
19.0,959.9023742675781,578.9317531585693,0.8544065952301025
20.0,957.9695434570312,577.669189453125,0.8625484108924866
20.0,908.187744140625,615.1913471221924,0.8589625358581543
21.0,955.9842529296874,576.7503099441528,0.8626917600631714
21.0,907.5631713867188,613.6490631103516,0.8560956120491028
22.0,906.1717224121094,612.3503150939941,0.8590682744979858
22.0,955.9507141113281,576.1568050384521,0.8551527261734009
23.0,903.6062622070312,608.5713481903076,0.8576757907867432
23.0,954.3207092285156,574.7578744888306,0.8501186966896057
24.0,952.8666687011719,573.3489618301392,0.8625063896179199
24.0,900.1360473632812,605.5801620483398,0.8618168830871582
25.0,951.1294860839844,572.8155908584595,0.8404359817504883
25.0,898.5961608886719,601.7800273895264,0.8227623105049133
26.0,949.7273559570312,571.3773317337036,0.8512547016143799
26.0,940.2997741699219,625.2493476867676,0.7797989249229431
27.0,948.0318908691406,570.1350193023682,0.8350743055343628
27.0,939.4166259765625,624.1619720458984,0.6986141204833984
28.0,906.2065124511719,597.3854713439941,0.8460316061973572
28.0,948.2612915039062,570.1797714233398,0.3056182563304901
29.0,906.7959289550781,595.1218795776367,0.8492022156715393
30.0,907.7869873046875,593.2144565582275,0.8491243124008179
31.0,908.4549560546875,591.7091197967529,0.8400485515594482
32.0,907.0216064453125,589.1160335540771,0.8500458598136902
33.0,906.586669921875,587.0792751312256,0.848492443561554
34.0,905.5560302734375,585.411678314209,0.8517666459083557
35.0,904.7080383300781,582.0968828201294,0.842373251914978
36.0,929.7991943359375,566.6291246414185,0.8398779630661011
37.0,928.4471740722656,565.7946982383728,0.8358855247497559
38.0,923.8945922851562,597.4756278991699,0.8740402460098267
39.0,925.39404296875,566.0242767333984,0.814465343952179
40.0,924.6814575195312,566.4467782974243,0.8040570020675659
41.0,902.2392883300781,575.3069677352905,0.8463195562362671
42.0,896.5504760742188,572.4230451583862,0.8651046752929688
43.0,892.7737731933594,571.0863847732544,0.8543365001678467
44.0,889.4270172119141,570.24840259552,0.8440096378326416
45.0,926.7540283203125,565.6129064559937,0.8260779976844788
46.0,910.6151733398438,585.4621238708496,0.8292856216430664
47.0,924.0757446289062,566.3057737350464,0.8070632815361023
48.0,923.9884033203124,567.6102199554443,0.8123728632926941
49.0,923.6075134277344,567.8266081809998,0.8181639909744263
50.0,923.0998840332031,567.6455607414246,0.8331922292709351
50.0,879.57373046875,571.116888999939,0.4749511778354645
51.0,922.3810729980469,567.588544845581,0.8376402258872986
52.0,921.3070678710938,567.6893782615662,0.8389922380447388
53.0,921.1309204101562,567.247296333313,0.8316072821617126
54.0,919.8992919921875,567.6028141975403,0.822879433631897
55.0,919.5550537109375,568.0985660552979,0.8155004382133484
56.0,919.0457458496094,568.3727645874023,0.8128974437713623
57.0,918.135986328125,568.6021919250488,0.8152072429656982
58.0,918.2237548828125,568.718955039978,0.8082307577133179
58.0,876.2531585693359,573.5702753067017,0.6107937097549438
59.0,918.1192321777344,569.1429452896118,0.8179143071174622
59.0,867.2601470947266,570.8170404434204,0.7553741335868835
60.0,918.9739074707031,568.8173580169678,0.81851726770401
60.0,867.3908538818359,571.2329702377319,0.7530928254127502
61.0,918.3557434082031,569.2082414627075,0.8177506923675537
61.0,868.2634429931641,572.0889472961426,0.7408095598220825
62.0,917.4459838867188,569.3162021636963,0.8124535083770752
62.0,866.7472686767578,571.2935237884521,0.7614860534667969
63.0,917.8685607910156,569.5707550048828,0.8186295032501221
63.0,865.7750091552734,571.1212453842163,0.7489282488822937
64.0,917.2661437988281,569.858115196228,0.8102290034294128
64.0,863.0707550048828,569.8280849456787,0.809614360332489
65.0,916.4495239257812,569.9306058883667,0.8234120011329651
65.0,859.6536560058594,569.0374908447266,0.805308997631073
66.0,917.3216552734375,570.200779914856,0.8288505673408508
66.0,859.5125427246094,569.3016395568848,0.8080464005470276
67.0,918.0544128417969,570.3800239562988,0.8253581523895264
67.0,858.1582336425781,569.1142883300781,0.8159657716751099
68.0,917.5746154785156,570.7197332382202,0.8385546803474426
68.0,858.2494659423828,569.1365537643433,0.8357604146003723
69.0,917.3753356933594,570.9520559310913,0.838276743888855
69.0,856.7805023193359,569.4601135253906,0.8307713270187378
70.0,855.7440948486328,569.234637260437,0.8427206873893738
70.0,914.8790283203125,570.7213182449341,0.8361393213272095
71.0,855.2705078125,569.3156538009644,0.8340741395950317
71.0,909.3750305175781,571.6491260528564,0.8091356158256531
72.0,854.2873229980469,569.3860940933228,0.8264485001564026
72.0,906.2252807617188,572.8158264160156,0.7997140884399414
73.0,853.1700897216797,569.2766208648682,0.8406352400779724
73.0,906.8223571777344,573.360405921936,0.8268061876296997
74.0,852.1526336669922,569.6022338867188,0.8398153781890869
74.0,906.2134399414062,574.2569742202759,0.8265273571014404
75.0,851.8850555419922,569.7066698074341,0.8255358934402466
75.0,905.6514892578125,573.813717842102,0.8215278387069702
76.0,906.1325073242188,573.6123666763306,0.8304426074028015
76.0,849.7844543457031,569.172571182251,0.8275617361068726
77.0,849.6090087890625,569.7708225250244,0.8501753807067871
77.0,906.9436340332031,573.8602838516235,0.8270324468612671
78.0,869.2014770507812,578.6820030212402,0.8163774013519287
79.0,906.4293823242188,573.7886428833008,0.806124210357666
80.0,866.2663726806641,580.1314706802368,0.8548634052276611
81.0,870.1984558105469,583.7869758605957,0.8501452803611755
82.0,872.615478515625,587.8247814178467,0.8600941300392151
83.0,874.2507019042969,591.0201263427734,0.8637369275093079
84.0,875.039794921875,593.5286560058594,0.8633506894111633
85.0,876.7689208984375,596.6955718994141,0.8601369857788086
86.0,879.6274871826172,599.021240234375,0.8566370010375977
87.0,881.7830200195312,601.6343631744385,0.8653303384780884
88.0,882.5072784423828,604.028003692627,0.8735909461975098
89.0,883.9389343261719,606.3989963531494,0.8721752166748047
90.0,886.0722198486328,608.9087600708008,0.8617419600486755
91.0,887.9748229980469,610.7886981964111,0.8684521317481995
92.0,889.4101409912109,612.5377902984619,0.8736051321029663
93.0,890.6297607421875,614.1842937469482,0.8710675835609436
94.0,891.7066040039062,615.7178344726562,0.8739528656005859
95.0,892.5270690917969,617.1075096130371,0.8721548318862915
96.0,893.3021545410156,618.6137733459473,0.8615705370903015
97.0,894.7999267578125,620.2572288513184,0.8641125559806824
98.0,896.9785461425781,621.5941848754883,0.8646278977394104
99.0,898.6989440917969,623.5348281860352,0.8679139018058777
