1,0,24.19247036891704,13.751578403091036,0.3344294520934082,1773.9136765486821,725.8420933541353,-1,-1,-1,-1,-1,1808.0568343529158,563.5900335238526,-1,-1,-1,-1,-1
2,0,24.13767632504034,13.659637422920122,0.3328919823051974,1771.3512389275172,721.7142086572131,-1,-1,-1,-1,-1,1804.6322635692488,563.5005511497485,-1,-1,-1,-1,-1
3,0,24.07445825388366,13.5435616582327,0.3302047788363464,1768.3981352826215,716.504856363898,-1,-1,-1,-1,-1,1800.5981061537204,563.3545298042095,-1,-1,-1,-1,-1
4,0,24.010765459123668,13.431746564379791,0.3306651571745217,1765.401344905466,711.5005687938815,-1,-1,-1,-1,-1,1796.6015322573498,563.3503010595824,-1,-1,-1,-1,-1
5,0,23.941683473235045,13.35962026079003,0.3270403581219844,1762.2122287306286,708.2497690199599,-1,-1,-1,-1,-1,1792.7922684902774,563.1754252388642,-1,-1,-1,-1,-1
6,0,23.949057107108647,13.251206786122694,0.3788426125380909,1762.0784938317506,703.6343848367901,-1,-1,-1,-1,-1,1791.9346451631495,565.4397038737573,-1,-1,-1,-1,-1
7,0,23.92384556944944,13.182982370933807,0.3785954170594229,1760.8856475295217,700.5914377188756,-1,-1,-1,-1,-1,1790.1315102551616,565.4097360302226,-1,-1,-1,-1,-1
8,0,23.92585614598641,13.098636131143534,0.4075389638892666,1760.7025470347244,696.9647268085187,-1,-1,-1,-1,-1,1789.327731982489,566.6600986968225,-1,-1,-1,-1,-1
9,0,23.861505328454264,12.981902498393756,0.4050188780777297,1757.7070140282863,691.7509126645048,-1,-1,-1,-1,-1,1785.3290341610063,566.5149476774614,-1,-1,-1,-1,-1
10,0,23.838609916661905,12.895546492085728,0.4082556625566425,1756.5856237866392,687.9258767326767,-1,-1,-1,-1,-1,1783.4658970286666,566.6303860305857,-1,-1,-1,-1,-1
11,0,23.79090065323384,12.818819052693144,0.4019053594203459,1754.4065891399348,684.4797422824457,-1,-1,-1,-1,-1,1780.627377794994,566.3301540984296,-1,-1,-1,-1,-1
12,0,23.765370333589367,12.76993703197753,0.4238974898428818,1753.038882418439,682.4042456118668,-1,-1,-1,-1,-1,1778.9917708157318,567.2781921829536,-1,-1,-1,-1,-1
13,0,23.6896620759658,12.702725858550394,0.3749878448366456,1749.9111017330974,679.1785543538533,-1,-1,-1,-1,-1,1775.1054234420708,565.1234752539264,-1,-1,-1,-1,-1
14,0,23.64142569438645,12.630344121023777,0.3716042405669977,1747.6872730396863,675.9393474372448,-1,-1,-1,-1,-1,1772.306337766828,564.957843271205,-1,-1,-1,-1,-1
15,0,23.604246544988456,12.559953734545802,0.3697818712703659,1745.9602447243935,672.7999719831707,-1,-1,-1,-1,-1,1770.0164815656583,564.8606228210824,-1,-1,-1,-1,-1
16,0,23.592113603268064,12.475163857074218,0.3745170655283393,1745.3251632790411,669.0624950199424,-1,-1,-1,-1,-1,1768.6824921702155,565.0431151300355,-1,-1,-1,-1,-1
17,0,23.57478455556786,12.430789486438044,0.3753192119387922,1744.5023039690157,667.0962626750852,-1,-1,-1,-1,-1,1767.5099764356253,565.066261165328,-1,-1,-1,-1,-1
18,0,23.54632055064596,12.40388961757728,0.3970341959251963,1743.0199027276421,666.003794503646,-1,-1,-1,-1,-1,1765.9805939131159,566.002614179353,-1,-1,-1,-1,-1
19,0,23.519983355184603,12.315872496080669,0.3742947749842846,1741.940838249193,661.988787346864,-1,-1,-1,-1,-1,1764.0575473651907,564.992279652352,-1,-1,-1,-1,-1
20,0,23.51385906390709,12.273365447021678,0.376609522621809,1741.6216965853182,660.1177731709549,-1,-1,-1,-1,-1,1763.3956276023027,565.0806801517982,-1,-1,-1,-1,-1
21,0,23.4962184784784,12.225021097568092,0.3744563069670549,1740.80565209777,657.9633960662313,-1,-1,-1,-1,-1,1762.1886569348817,564.974819786337,-1,-1,-1,-1,-1
22,0,23.461250698381725,12.136056085709724,0.3760160758290156,1739.1482380937255,654.0277564959792,-1,-1,-1,-1,-1,1759.8563682708416,565.0190071289001,-1,-1,-1,-1,-1
23,0,23.441261830740537,12.11381552489546,0.376342695494815,1738.2193736058173,653.040973802865,-1,-1,-1,-1,-1,1758.7875547665726,565.0280144577295,-1,-1,-1,-1,-1
24,0,23.42081669757396,12.068431419139444,0.3511161791963683,1737.4481189161447,650.897495097532,-1,-1,-1,-1,-1,1757.5334937478412,563.9295895359069,-1,-1,-1,-1,-1
25,0,23.39459321434322,12.00356131526055,0.3536828387172585,1736.1960982430164,648.0363152693669,-1,-1,-1,-1,-1,1755.8106474345923,564.024777372119,-1,-1,-1,-1,-1
26,0,23.376994578789493,11.959016579192271,0.3544137855276587,1735.3629870414322,646.0670227433532,-1,-1,-1,-1,-1,1754.6498226001813,564.0456229795408,-1,-1,-1,-1,-1
27,0,23.327564144576705,11.886523757817008,0.3510652028339617,1733.0888987959258,642.833619573338,-1,-1,-1,-1,-1,1751.8769369914532,563.8860870027363,-1,-1,-1,-1,-1
28,0,23.32701086637286,11.863567164931304,0.3254010991591338,1733.2405363849464,641.6797067260461,-1,-1,-1,-1,-1,1751.6913514698363,562.779313123875,-1,-1,-1,-1,-1
29,0,23.41493618637536,11.784211170090728,0.3428822505013218,1737.100499946588,638.2914281925558,-1,-1,-1,-1,-1,1754.7420812802657,563.5034656327786,-1,-1,-1,-1,-1
32,0,23.84489523234856,11.488768998688272,0.4840823353060626,1755.5349170151676,626.1707419897834,-1,-1,-1,-1,-1,1770.277921607853,569.4105157642331,-1,-1,-1,-1,-1
33,0,23.93634183489572,11.371086013710666,0.4823695430327968,1759.6588060140584,621.00764140842,-1,-1,-1,-1,-1,1773.1054897431877,569.2886790392513,-1,-1,-1,-1,-1
34,0,23.9415129490202,11.220353134581032,0.4979112676312259,1759.6897767668677,614.4783462256642,-1,-1,-1,-1,-1,1771.9121325368649,569.8896496960094,-1,-1,-1,-1,-1
35,0,24.048043424680223,11.07033261260734,0.4817320129890466,1764.5936320353867,607.8170947626329,-1,-1,-1,-1,-1,1775.0873918436523,569.1443912096329,-1,-1,-1,-1,-1
36,0,24.09943971435484,10.907706592441874,0.4808355913489816,1766.8525535116198,600.6863224718703,-1,-1,-1,-1,-1,1775.7690953632969,569.0444357088849,-1,-1,-1,-1,-1
37,0,24.27551582125099,10.761555405470329,0.4681381734745372,1774.9003687607317,594.2333441575297,-1,-1,-1,-1,-1,1781.8788389979436,568.4499345358481,-1,-1,-1,-1,-1
38,0,24.388086198561453,10.651246952286373,0.4459990866749227,1780.1514214339268,589.2762738023181,-1,-1,-1,-1,-1,1785.6344341902795,567.4795335965766,-1,-1,-1,-1,-1
