000001,942.7523,653.7246
000001,993.9363,611.2862
000002,939.5427,650.7333
000002,990.7375,610.1006
000003,936.79,647.6127
000003,988.3823,609.2738
000004,934.4483,645.237
000004,985.9974,605.4114
000005,983.4745,602.487
000005,932.1148,640.0416
000006,981.1031,598.6794
000006,931.0845,639.1889
000007,979.2509,596.8386
000007,930.9061,638.853
000008,926.1822,636.8146
000008,978.1882,596.2899
000009,924.092,634.7809
000009,977.469,595.27
000010,923.6485,632.168
000010,976.0602,592.5036
000011,921.2149,630.3714
000011,973.6104,592.2026
000012,919.4546,629.1417
000012,972.8289,591.3074
000013,917.5294,626.769
000013,969.8572,590.3695
000014,913.5572,623.9326
000014,969.0108,589.1505
000015,912.4053,620.7832
000015,969.7382,586.6866
000016,912.9975,620.4746
000016,969.4002,583.4338
000017,969.0595,583.7864
000017,911.4346,618.7783
000018,965.1712,581.4745
000018,908.6657,616.167
000019,963.3622,582.4914
000019,908.9577,615.6167
000020,961.875,581.0002
000020,908.59,615.258
000021,957.8812,578.5211
000021,905.794,612.9491
000022,954.996,576.273
000022,902.2248,609.8498
000023,953.4845,575.0008
000023,899.2666,606.819
000024,896.495,601.5674
000024,953.2655,573.5522
000025,951.2807,572.9822
000025,895.7541,597.547
000026,952.2055,571.5534
000026,901.8543,597.7704
000027,950.2018,571.6644
000027,903.0765,597.9908
000028,948.3252,571.5504
000029,946.6596,569.1017
000029,904.5069,591.8698
000030,945.9295,568.9998
000030,905.8968,591.2511
000031,944.591,568.9254
000031,906.5539,590.9593
000032,906.2645,588.544
000032,942.4819,568.7597
000033,906.1537,587.8889
000033,940.8865,568.3645
000034,907.6246,587.1289
000034,937.3578,568.3979
000035,906.954,582.575
000035,935.319,568.0407
000036,902.7385,578.246
000036,932.8205,566.4341
000037,903.1198,576.8233
000037,931.1792,565.6619
000038,908.4791,578.4086
000038,925.0465,567.6379
000038,926.0145,597.9619
000039,909.6283,579.6155
000039,923.654,567.3932
000039,945.2048,578.8342
000040,923.5458,567.1409
000040,908.1465,575.507
000041,902.7926,572.467
000041,930.1922,565.3838
000042,898.769,571.6477
000042,931.3495,566.431
000043,895.4512,571.6021
000043,931.4577,565.7455
000044,894.6508,567.837
000044,931.5577,565.589
000045,898.0254,567.299
000046,884.0782,568.2018
000046,931.1954,565.2956
000047,884.6866,568.2809
000048,883.5915,568.6107
000049,883.1859,568.4937
000050,882.2503,568.4876
000051,881.1227,568.7931
000051,920.1388,566.469
000052,880.8145,568.8615
000052,919.4952,566.3824
000053,878.846,568.9922
000054,877.083,568.7186
000055,877.1641,568.7278
000056,875.8337,568.746
000057,875.1415,569.088
000058,874.3032,568.7734
000059,873.3271,568.746
000059,923.0185,567.6972
000060,870.8638,568.7749
000060,923.3403,568.0134
000061,870.9963,568.7141
000061,923.6215,568.4344
000062,868.6816,568.331
000062,923.6107,568.0453
000063,868.2463,568.442
000063,922.932,568.1061
000064,866.3886,568.4557
000064,923.3592,568.3554
000065,864.8933,568.3508
000065,923.7378,568.556
000066,863.0438,568.363
000067,861.1077,568.1654
000067,922.9022,571.5595
000068,860.8536,567.9586
000068,922.1127,571.5975
000069,859.7936,567.7306
000069,923.0401,571.7206
000070,858.7147,567.8507
000070,922.4885,571.6218
000071,859.0365,568.0696
000071,917.862,572.0338
000072,858.1766,568.1106
000072,914.8065,573.4534
000073,857.5249,567.7732
000073,912.0916,573.268
000074,855.7132,567.4707
000074,907.7085,573.3957
000075,855.0021,567.1181
000075,908.4088,573.6146
000076,852.9687,567.1546
000076,908.3277,572.9427
000077,852.6253,566.8734
000077,906.059,573.3592
000078,855.3671,567.7215
000078,902.5519,573.6389
000079,898.2931,573.534
000079,857.5303,572.6509
000080,860.7778,576.7214
000080,899.1963,573.2452
000081,868.1057,579.6049
000081,895.7135,573.9353
000082,872.4159,583.2863
000082,900.2454,574.6968
000083,869.8849,588.6899
000083,903.9986,574.101
000084,907.4948,574.3138
000084,866.3237,590.9562
000085,877.2885,595.5162
000085,906.1266,575.9584
000086,880.9659,598.8891
000086,908.0465,577.4054
000087,907.5462,577.293
000087,884.4351,601.5476
000088,884.9435,604.2198
000088,908.7603,577.337
000089,909.3985,577.869
000089,884.8083,605.1971
000090,909.4309,578.1746
000090,889.2266,607.9027
000091,909.85,579.085
000091,889.178,610.2602
000092,889.2969,612.2651
000092,910.4828,579.1124
000093,889.2807,613.3215
000093,910.7856,580.7114
000094,912.3972,581.9746
000094,890.5354,614.5284
000095,910.9857,582.6768
000095,892.8256,617.8633
000096,910.499,583.3775
000096,894.0803,618.8802
000097,911.3967,584.3488
000097,895.7406,619.6295
000098,897.0168,620.8881
000098,913.6356,587.0514
000099,900.1021,622.4902
000099,914.774,587.2018
000100,900.2725,622.665
000100,917.0373,588.5273
000101,901.4,624.6911
000101,917.1508,590.441
000102,900.9674,626.4239
000102,919.3059,591.7618
000103,902.0003,627.5366
000103,918.1026,597.1548
000104,903.328,629.3302
000104,919.0517,596.2246
000105,904.2041,629.8196
000105,920.8093,597.4512
000106,913.2841,630.8866
000106,925.4792,600.6584
000107,923.0077,633.7594
000107,933.6209,600.5839
000108,932.1391,633.881
000108,937.2091,601.2375
000109,936.982,636.9028
000109,939.7373,602.9323
000110,940.216,604.697
000110,942.2899,638.8773
000111,941.7004,608.0091
000111,952.1054,643.3126
000112,963.8624,646.4195
000112,942.7253,609.9608
000113,968.4079,649.3166
000113,943.9285,611.2498
000114,977.1553,652.4296
000115,985.9649,655.5365
000115,949.7557,615.5453
000116,991.5541,657.9259
000116,953.0302,619.631
000117,1000.1231,660.247
000118,1006.8182,662.8234
000118,955.2367,621.7621
000119,1011.1797,663.2672
000120,1017.4773,665.6612
000121,1022.5852,666.6705
000122,1027.7201,668.303
000123,1031.5814,669.6694
000124,1032.9848,671.4798
000125,1028.5692,672.8706
000126,1035.8159,679.9355
000126,970.1276,629.2374
000127,1044.2821,684.8603
000127,974.1214,628.1278
000128,974.9813,625.4678
000128,1051.5991,689.8961
000129,975.7925,627.2295
000129,1059.8761,693.3814
000130,978.2423,628.1233
000130,1065.8519,696.4594
000131,1072.136,701.1456
000131,978.0747,629.9655
000132,1076.7571,704.7237
000132,978.9399,631.6132
000133,1083.3062,708.8976
000133,979.6268,631.0143
000134,1089.3388,711.3934
000134,981.4249,632.5191
000135,1093.2461,715.5978
000135,981.7981,634.5574
000136,1099.8547,717.3214
000136,981.5547,635.015
000137,981.8927,635.8722
000137,1101.7151,719.2275
000138,1104.6246,721.7036
000138,982.1739,637.3071
000139,1102.0098,725.724
000139,982.593,639.1843
000140,985.5431,642.2958
000140,1095.1687,724.698
000141,986.184,642.9539
000141,1092.2105,708.1513
000142,989.1989,643.758
000142,1100.7497,741.3526
000143,1006.9074,649.5629
000143,1104.1162,749.1411
000144,1107.9343,753.385
000144,1012.6426,652.7564
000145,1017.6747,657.2845
000145,1108.8942,757.3947
000146,1021.0466,659.0963
000146,1109.892,764.8594
000147,1110.4625,769.4802
000147,1027.0928,666.1263
000148,1032.1736,669.823
000148,1111.0141,774.2333
000149,1111.7307,776.9556
000149,1036.3945,672.6866
000150,1044.082,677.689
000150,1110.5247,780.1081
000151,1049.8442,682.9406
000151,1111.3467,785.0542
000152,1050.3093,685.178
000152,1110.0704,787.3266
000153,1048.6355,685.219
000153,1111.8307,790.3073
