000001,922.9401,552.0108
000001,845.8977,307.2452
000002,842.2771,303.7583
000002,919.3979,545.1009
000003,915.6636,538.4174
000003,837.5451,299.4826
000004,832.4561,295.4986
000004,911.1236,530.6518
000005,828.6029,291.0891
000005,909.7932,524.4365
000006,908.2439,518.7091
000006,824.4469,287.1022
000007,905.9914,510.7306
000007,819.531,283.7019
000008,903.0576,505.017
000008,816.6837,281.4721
000009,812.7386,277.5687
000009,901.2784,499.4446
000010,810.1103,274.3205
000010,899.0692,493.167
000011,808.7285,271.5586
000011,894.6157,486.6052
000012,892.0442,482.0589
000012,806.5816,268.1174
000013,805.0538,266.0243
000013,889.0373,478.1966
000014,885.4248,471.5162
000014,799.8216,262.8354
000015,884.5757,462.4919
000015,797.4312,260.411
000016,795.0166,259.0293
000016,882.253,454.7217
000017,793.5807,257.1065
000017,877.6481,447.7297
000018,872.9377,439.5566
000018,789.7681,253.3536
000019,868.3869,432.063
000019,788.3647,250.5097
000020,785.7824,247.114
000020,863.5657,426.2734
000021,783.2839,245.4663
000021,862.6436,420.5916
000022,857.8954,408.9666
000022,781.0369,243.7366
000023,778.606,242.9097
000023,854.921,404.4948
000024,852.1926,395.2426
000024,775.5802,245.8022
000025,850.5919,389.953
000025,775.1205,253.7412
000026,773.974,264.0422
000026,847.7337,383.4854
000027,779.19,272.2776
000027,844.2564,378.7186
000028,783.0432,279.2818
000028,843.0153,373.9246
000029,839.3405,369.9969
000029,784.3844,286.029
000030,784.3952,290.1026
000030,834.0407,366.0692
000031,785.5742,294.0516
000031,828.1892,360.5942
000032,785.1794,298.4687
000032,823.66,354.9428
000033,785.0172,304.4986
000033,822.1999,351.4985
000034,819.1876,346.9658
000034,783.2542,309.5738
000035,782.3186,312.9148
000035,816.2538,341.6109
000036,780.3501,316.3804
000036,815.156,338.6499
000037,780.0526,320.3233
000037,813.301,336.0082
000038,783.676,323.1687
000038,811.6164,333.5169
000039,790.463,328.9994
000040,788.7325,334.5733
000040,804.7428,327.2773
000041,784.8008,341.7051
000042,781.3532,349.9496
000043,777.6028,359.0574
000044,775.6992,366.8839
000045,773.2737,375.5038
000046,773.0547,383.2498
000047,773.709,389.7417
000048,772.8086,398.2126
000048,801.0843,297.0308
000049,771.5702,405.3354
000049,799.8784,294.6398
000050,771.8379,410.5155
000050,799.9676,292.1759
000051,771.3728,416.7475
000051,799.2132,289.4688
000052,770.6103,424.2806
000052,796.5092,287.1386
000053,769.6828,430.2725
000053,794.9976,285.8922
000054,769.5638,434.7276
000054,795.0057,283.4846
000055,769.1366,440.382
000055,794.6569,282.4844
000056,768.1199,447.6126
000056,794.3054,281.4265
000057,794.1864,279.3836
000057,767.7548,452.2942
000058,767.8143,456.3055
000058,793.5943,276.3542
000059,767.6791,460.3578
000059,792.034,273.6426
000060,767.4682,465.5015
000060,790.874,271.738
000061,766.7003,470.3397
000061,789.9087,270.2818
000062,789.641,268.5597
000062,766.7165,475.6779
000063,788.9623,267.1537
000063,766.1622,478.7118
000064,765.4186,481.3369
000064,788.0754,265.4695
000065,765.1347,485.2889
000065,788.1403,264.2946
000066,764.4992,488.8654
000066,788.0889,263.1956
000067,764.0558,492.4815
000067,788.1484,262.2988
000068,763.0309,496.4214
000068,787.6292,260.1784
000069,763.6745,500.5482
000069,787.4021,259.1159
000070,763.4014,503.69
000070,786.5071,258.2997
000071,762.9715,506.4108
000071,782.4484,261.7987
000072,782.1672,268.0216
000072,762.1738,509.6119
000073,762.4063,512.7583
000073,775.5991,279.4262
000074,776.2616,288.2057
000074,761.5654,515.891
000075,777.3567,294.5806
000075,760.9732,518.7167
000076,778.6817,301.9085
000076,760.884,520.4161
000077,779.3685,306.1295
000077,759.5022,525.1509
000078,764.7723,526.3927
000078,779.8228,309.8368
000079,776.6402,530.7825
000079,780.2446,313.8207
000080,785.8365,534.3226
000080,778.9413,316.7391
000081,777.9976,319.0982
000081,791.5176,539.6471
000082,778.2112,323.6992
000082,796.1982,549.7612
000083,782.1131,327.5858
000083,800.4597,560.3495
000084,804.7104,567.641
000084,790.801,331.2764
000085,809.0963,574.4962
000085,798.6129,336.3015
000086,812.4303,582.5734
000086,803.1502,340.8342
000087,817.6247,589.6232
000087,803.8505,348.916
000088,818.4548,595.3946
000088,804.7753,356.5297
000089,822.9651,601.9398
000089,805.0024,363.0353
000090,827.8702,609.3969
000090,805.6216,372.0261
000091,830.0307,613.7122
000091,805.6784,378.1289
000092,809.1828,385.1346
000092,832.8969,619.1355
000093,812.7196,390.5792
000093,834.2489,622.1102
000094,815.0424,398.0546
000094,837.5397,629.4335
000095,839.1323,632.0783
000095,815.9563,406.5149
000096,815.6616,415.4099
000096,843.4506,638.0124
000097,816.2538,425.4191
000097,844.0401,640.417
000098,819.1687,435.2885
000098,847.0956,645.6641
000099,848.9911,648.6722
000099,823.2788,441.8275
000100,851.1273,652.5132
000100,826.0936,452.2806
000101,853.4338,656.83
000101,829.2708,460.0371
000102,854.2071,659.9369
000102,831.918,468.4594
000103,832.6589,476.6112
000103,857.7656,666.0701
000104,835.5117,485.3953
000104,859.3015,668.0567
000105,860.3885,670.437
000105,841.3712,492.6396
000106,863.7793,672.3568
000106,848.7234,499.6878
000107,855.6429,504.4758
000107,872.7106,669.4384
000108,860.4263,511.863
000108,885.7358,662.0269
000109,892.3579,651.6726
000109,865.4909,519.878
000110,896.7113,645.5258
000110,868.8114,531.9286
000111,873.8382,541.9347
000111,902.0544,641.817
000112,911.3372,638.9381
000112,877.21,550.5835
000113,919.7196,636.1382
000113,881.8393,558.5711
000114,930.806,632.0358
000114,886.3442,566.8354
000115,936.3411,630.3714
000115,891.279,574.5494
000116,943.9123,626.7082
000116,894.1776,579.7432
000117,950.648,623.4067
000117,896.4274,588.2552
000118,958.7086,620.7999
000118,901.5136,595.685
000119,903.136,601.6297
000119,966.5178,616.813
000120,906.4214,609.8711
000120,970.8739,614.6439
000121,975.2733,611.043
000121,908.3547,614.4311
000122,979.7674,609.067
000122,911.6888,621.6359
000123,985.3998,606.9147
000123,914.2603,627.0562
000124,988.2768,602.7423
000124,919.1004,635.6777
000125,987.7415,597.0286
000125,922.1181,639.2117
000126,988.2633,591.353
000126,921.8342,644.1593
000127,992.487,587.6046
000127,924.576,648.8014
000128,1000.6098,582.3333
000128,926.12,652.5618
000129,1010.5335,576.3764
000129,927.6721,656.8498
000130,1018.5265,570.5943
000130,928.8294,661.3186
000131,1025.1729,563.7042
000131,931.4388,665.456
000132,1030.4052,557.9175
000132,932.7259,667.6433
000133,934.5078,671.5786
000133,1035.8727,551.5639
000134,937.7391,677.2178
000134,1042.9869,545.5645
000135,939.402,681.1941
000135,1047.362,539.0011
000136,1052.3671,533.9821
000136,941.5734,686.3636
000137,943.2985,690.539
000137,1057.6074,527.6285
000138,943.6744,693.5198
000138,1060.087,523.5078
000139,944.7289,697.1662
000139,1058.1644,517.9172
000140,946.7677,701.3873
000140,1054.5952,515.2511
000141,948.5362,705.6007
000141,1052.4238,510.3476
000142,954.8716,706.531
000142,1054.998,505.8058
000143,963.0864,702.4224
000143,1059.5813,499.4462
000144,1063.4237,490.5131
000144,973.1399,696.0825
000145,1065.5247,484.3875
000145,976.7903,692.2217
000146,1066.198,477.6433
000146,981.1626,690.5755
000147,985.2889,691.1835
000147,1066.2413,471.1194
000148,1066.8821,465.0805
000148,991.2512,693.0957
000149,1068.0259,457.7404
000149,996.324,693.8283
000150,1005.1471,693.196
000150,1068.2801,452.4934
000151,1067.4392,448.2723
000151,1010.3956,691.2732
000152,1068.4829,443.4402
000152,1012.6074,684.4758
000153,1069.359,439.2526
000153,1010.6957,676.7998
000154,1069.7267,434.2184
000154,1011.6854,670.8763
000155,1070.135,429.6782
000155,1016.7337,663.6259
000156,1023.5884,657.7496
000156,1069.9079,425.8158
000157,1029.3479,653.7946
000157,1070.9057,420.9625
000158,1071.4546,417.1062
000158,1034.207,647.0564
000159,1071.2302,412.3046
000159,1040.0693,640.0492
000160,1040.6804,634.147
000160,1071.2437,407.0165
000161,1043.1356,626.509
000161,1071.2302,404.4249
000162,1045.6179,619.9153
000162,1070.7867,401.1432
000163,1070.9516,397.7262
000163,1053.0647,615.3264
000164,1071.5357,394.3382
000164,1057.9941,608.4894
000165,1061.6607,603.174
000165,1070.6596,390.8665
000166,1070.7759,387.182
000166,1060.7008,595.0146
000167,1070.0891,383.9186
000167,1057.9968,586.9146
000168,1057.8589,578.8996
000168,1069.5158,381.2388
000169,1068.637,378.0498
000169,1058.8675,570.9363
000170,1062.3178,561.2539
000170,1067.9259,374.1404
000171,1065.1245,553.6159
000171,1061.5147,369.5363
000172,1052.5617,368.5286
000172,1065.9574,547.0267
000173,1067.5798,537.8459
000173,1045.7071,367.229
000174,1068.5451,529.6242
000174,1040.9967,360.9666
000175,1035.4319,354.4442
000175,1068.1097,523.7464
000176,1069.1319,515.9518
000176,1029.9617,344.163
000177,1069.9268,509.2471
000177,1026.8305,336.6055
000178,1069.9404,502.1806
000178,1019.7839,330.6365
000179,1016.3336,324.2662
000179,1069.4915,496.9777
000180,1071.2599,491.5042
