frame,id,3d_x,3d_y,3d_z
1,15,4.41,8.72,1.12
1,14,14.85,2.29,13.31
1,13,3.27,13.3,1.66
1,12,6.94,28.58,2.0
2,15,4.43,8.57,1.12
2,14,14.83,2.18,13.24
2,13,3.26,13.16,1.66
2,12,6.86,28.59,2.0
3,16,6.4,14.56,3.01
3,15,4.44,8.43,1.12
3,14,14.8,2.1,13.15
3,13,3.24,12.98,1.68
3,12,6.79,28.59,2.02
4,16,6.24,14.39,3.13
4,15,4.43,8.27,1.15
4,14,14.77,1.97,13.07
4,13,3.25,12.84,1.67
4,12,6.72,28.59,2.02
5,16,6.12,14.19,3.24
5,15,4.43,8.12,1.15
5,14,14.74,1.89,13.01
5,13,3.22,12.68,1.68
5,12,6.68,28.66,2.03
6,15,4.48,7.99,1.09
6,14,14.7,1.78,12.94
6,13,3.21,12.53,1.7
6,12,6.78,28.96,2.0
7,16,6.24,13.75,2.96
7,15,4.48,7.85,1.11
7,14,14.67,1.68,12.87
7,13,3.2,12.38,1.71
7,12,6.79,28.97,2.01
8,16,6.34,13.48,3.05
8,15,4.52,7.72,1.11
8,14,14.64,1.6,12.83
8,13,3.19,12.26,1.74
8,12,6.85,28.96,2.04
9,16,6.31,13.21,2.94
9,15,4.52,7.58,1.09
9,14,14.61,1.51,12.78
9,13,3.15,12.12,1.76
9,12,7.06,28.92,2.09
10,16,6.38,12.96,2.84
10,15,4.54,7.46,1.1
10,14,14.6,1.44,12.75
10,13,3.14,11.98,1.74
10,12,7.43,28.8,2.2
11,16,6.43,12.71,2.8
11,15,4.56,7.33,1.1
11,14,14.56,1.34,12.71
11,13,3.05,11.85,1.71
11,12,7.84,28.69,2.29
12,16,6.41,12.45,2.78
12,15,4.6,7.19,1.1
12,14,14.53,1.24,12.66
12,13,2.96,11.72,1.65
12,12,8.18,28.61,2.39
13,16,6.42,12.19,2.75
13,15,4.61,7.08,1.1
13,14,14.52,1.16,12.63
13,13,2.88,11.55,1.72
13,12,8.41,28.58,2.47
14,16,6.41,11.94,2.74
14,15,4.61,6.96,1.11
14,14,14.5,1.09,12.59
14,13,2.8,11.31,1.8
14,12,8.55,28.57,2.52
15,16,6.42,11.7,2.72
15,15,4.6,6.83,1.12
15,14,14.48,1.02,12.58
15,13,2.79,11.05,1.83
15,12,8.69,28.6,2.57
16,16,6.42,11.45,2.71
16,15,4.61,6.72,1.1
16,14,14.46,0.92,12.55
16,13,2.81,10.75,1.88
16,12,8.78,28.64,2.61
17,16,6.44,11.19,2.7
17,15,4.63,6.61,1.1
17,14,14.44,0.85,12.52
17,13,2.8,10.53,1.85
17,12,8.86,28.7,2.64
18,16,6.46,10.94,2.69
18,15,4.65,6.49,1.1
18,14,14.42,0.78,12.48
18,13,2.78,10.3,1.88
18,12,8.92,28.76,2.65
19,16,6.49,10.72,2.67
19,15,4.67,6.39,1.08
19,14,14.39,0.72,12.43
19,13,2.73,10.05,1.86
19,12,8.99,28.82,2.66
20,16,6.52,10.47,2.66
20,15,4.69,6.29,1.08
20,14,14.37,0.68,12.39
20,13,2.71,9.82,1.86
20,12,9.06,28.87,2.67
21,16,6.55,10.23,2.65
21,15,4.71,6.18,1.09
21,14,14.33,0.61,12.36
21,13,2.7,9.59,1.88
21,12,9.11,28.92,2.67
22,16,6.57,10.03,2.63
22,15,4.72,6.07,1.09
22,14,14.17,0.65,12.24
22,13,2.7,9.37,1.88
22,12,9.14,28.98,2.68
23,16,6.56,9.83,2.65
23,15,4.09,5.15,4.7
23,14,13.96,0.81,12.07
23,13,2.69,9.17,1.87
23,12,9.32,28.51,0.79
24,16,6.57,9.64,2.63
24,15,4.72,5.87,1.1
24,14,13.83,1.05,11.89
24,13,2.67,8.95,1.89
24,12,9.15,28.98,2.71
25,16,6.57,9.42,2.61
25,15,4.74,5.79,1.08
25,14,13.73,1.25,11.71
25,13,2.66,8.75,1.9
25,12,8.92,28.93,2.68
26,16,6.56,9.23,2.61
26,15,4.75,5.69,1.09
26,14,13.65,1.4,11.54
26,13,2.65,8.57,1.88
26,12,8.61,28.9,2.61
27,16,6.58,9.03,2.59
27,15,4.77,5.6,1.08
27,14,13.55,1.48,11.36
27,13,2.64,8.36,1.88
27,12,8.35,28.85,2.51
28,16,6.57,8.83,2.61
28,15,4.79,5.51,1.1
28,14,13.45,1.53,11.22
28,13,2.64,8.16,1.89
28,12,8.16,28.83,2.45
29,16,6.56,8.64,2.6
29,15,4.79,5.42,1.11
29,14,13.32,1.55,11.04
29,13,2.63,7.98,1.9
29,12,7.99,28.82,2.44
30,16,6.59,8.46,2.57
30,15,4.81,5.33,1.1
30,14,13.21,1.57,10.88
30,13,2.66,7.8,1.87
30,12,7.85,28.83,2.43
31,16,6.59,8.27,2.55
31,15,4.84,5.25,1.14
31,14,13.09,1.58,10.76
31,13,2.79,7.63,1.89
31,12,7.73,28.83,2.43
32,16,6.57,8.1,2.56
32,15,5.01,5.18,1.12
32,14,12.95,1.6,10.57
32,13,2.89,7.47,1.91
32,12,7.63,28.87,2.41
33,16,6.58,7.92,2.54
33,15,5.06,5.09,1.09
33,14,12.85,1.6,10.48
33,13,2.97,7.28,1.92
33,12,7.55,28.91,2.4
34,16,6.57,7.76,2.54
34,15,5.1,4.95,1.06
34,14,12.74,1.62,10.34
34,13,3.0,7.09,1.93
34,12,7.48,28.96,2.4
35,16,6.53,7.58,2.55
35,15,5.05,4.79,1.08
35,14,12.63,1.63,10.21
35,13,3.02,6.88,1.95
35,12,7.4,28.97,2.4
36,16,6.49,7.43,2.52
36,15,5.06,4.61,1.07
36,14,12.54,1.65,10.1
36,13,3.04,6.64,1.96
36,12,7.34,28.97,2.44
37,16,6.56,7.26,2.52
37,15,5.14,4.46,0.97
37,14,12.43,1.72,10.0
37,13,3.1,6.43,1.95
37,12,7.3,28.97,2.5
38,16,6.58,7.1,2.54
38,15,5.17,4.33,0.91
38,14,12.36,1.83,9.85
38,13,3.15,6.24,1.96
38,12,7.28,28.97,2.55
39,16,6.58,6.93,2.51
39,15,5.2,4.15,0.86
39,14,12.31,1.93,9.76
39,13,3.19,6.06,1.99
39,12,7.27,28.97,2.61
40,16,6.58,6.78,2.5
40,15,5.22,3.98,0.85
40,14,12.24,2.03,9.64
40,13,3.22,5.83,2.04
40,12,7.26,28.96,2.65
41,16,6.58,6.62,2.5
41,15,5.24,3.84,0.85
41,14,12.18,2.12,9.52
41,13,3.26,5.67,2.06
41,12,7.26,28.96,2.68
42,16,6.55,6.47,2.53
42,15,5.26,3.7,0.82
