Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.png,-1,zebrafish,774.283203125,527.2762603759766,822.1076049804688,575.0477600097656,0.9108567833900452,1
000001.png,-1,zebrafish,1331.5704345703125,878.026123046875,1378.2799072265625,924.8594360351562,0.8935058116912842,1
000001.png,-1,zebrafish,795.2763061523438,467.6990280151367,844.0242309570312,516.5946960449219,0.8582748770713806,1
000001.png,-1,zebrafish,894.5504150390625,439.1573028564453,943.1394653320312,487.93517303466797,0.8399300575256348,1
000002.png,-1,zebrafish,768.3344116210938,527.6350555419922,816.1355590820312,575.4051666259766,0.9144843220710754,2
000002.png,-1,zebrafish,1330.75146484375,874.5853576660156,1377.4857177734375,921.4168701171875,0.8885228633880615,2
000002.png,-1,zebrafish,796.3392333984375,467.44444274902344,845.3320922851562,516.5168609619141,0.8584412932395935,2
000002.png,-1,zebrafish,896.9326171875,438.9560852050781,945.8355712890625,488.0372009277344,0.8449366092681885,2
000003.png,-1,zebrafish,762.3114013671875,528.7138977050781,810.6527099609375,576.9894714355469,0.911459743976593,3
000003.png,-1,zebrafish,1329.5325927734375,870.7591857910156,1376.3316650390625,917.724853515625,0.8859771490097046,3
000003.png,-1,zebrafish,797.2655639648438,467.90606689453125,847.2896118164062,517.8689880371094,0.8484240770339966,3
000003.png,-1,zebrafish,898.3534545898438,438.67797088623047,947.8435668945312,488.37679290771484,0.8371669054031372,3
000003.png,-1,zebrafish,933.9020385742188,535.8322906494141,983.4933471679688,585.2709655761719,0.2343383729457855,3
000004.png,-1,zebrafish,758.1334838867188,528.9786224365234,806.3905639648438,577.1063995361328,0.9131519198417664,4
000004.png,-1,zebrafish,1328.693359375,867.127197265625,1375.2493896484375,913.7759399414062,0.886039674282074,4
000004.png,-1,zebrafish,799.3931274414062,467.3066940307617,848.9287719726562,516.7453308105469,0.8666184544563293,4
000004.png,-1,zebrafish,898.4007568359375,439.8052291870117,947.5771484375,489.2263412475586,0.8335800766944885,4
000004.png,-1,zebrafish,930.4798583984375,541.5572357177734,980.332275390625,591.2773590087891,0.6657841801643372,4
000005.png,-1,zebrafish,753.2802734375,530.1172637939453,800.9642944335938,577.7282409667969,0.9125877022743224,5
000005.png,-1,zebrafish,1327.7493896484375,864.3814392089844,1374.1190185546875,910.9597778320312,0.8915963768959045,5
000005.png,-1,zebrafish,800.0028076171875,467.6495819091797,849.406005859375,517.1195983886719,0.868675947189331,5
000005.png,-1,zebrafish,899.53515625,439.5601119995117,948.2025756835938,488.49501037597656,0.8258306980133057,5
000005.png,-1,zebrafish,927.0648803710938,546.0194549560547,976.6608276367188,595.4864044189453,0.7109395265579224,5
000006.png,-1,zebrafish,756.3396606445312,529.2396087646484,805.4291381835938,578.1518402099609,0.9037461280822754,6
000006.png,-1,zebrafish,1326.448486328125,861.1065673828125,1373.299072265625,908.1228637695312,0.8893543481826782,6
000006.png,-1,zebrafish,800.4916381835938,467.7499084472656,850.64404296875,517.9331970214844,0.8672582507133484,6
000006.png,-1,zebrafish,902.6221923828125,437.06188201904297,951.7796630859375,486.44921875,0.8284803032875061,6
000006.png,-1,zebrafish,927.272216796875,538.557373046875,975.6553955078125,587.4977264404297,0.0231041237711906,6
000007.png,-1,zebrafish,757.631591796875,529.8211517333984,806.545654296875,578.5025329589844,0.8955789804458618,7
000007.png,-1,zebrafish,1325.5684814453125,858.3274536132812,1371.7044677734375,904.5816650390625,0.8876802325248718,7
000007.png,-1,zebrafish,802.240234375,468.64988708496094,851.7383422851562,518.1191864013672,0.8577285408973694,7
000007.png,-1,zebrafish,903.863525390625,437.97212982177734,952.5952758789062,486.8133010864258,0.8324523568153381,7
000007.png,-1,zebrafish,933.7913818359375,530.9373474121094,983.9488525390625,580.6369018554688,0.5567988157272339,7
000008.png,-1,zebrafish,1324.5089111328125,856.0031433105469,1370.8685302734375,902.4359741210938,0.8879030346870422,8
000008.png,-1,zebrafish,756.09716796875,529.9193115234375,806.7935180664062,580.4332122802734,0.8697352409362793,8
000008.png,-1,zebrafish,802.3316650390625,468.74668884277344,853.4214477539062,519.7203063964844,0.8382433652877808,8
000008.png,-1,zebrafish,907.36474609375,437.8031005859375,956.4431762695312,486.96480560302734,0.8244156837463379,8
000008.png,-1,zebrafish,943.4073486328125,535.0941162109375,992.873046875,584.4778442382812,0.7425329089164734,8
000009.png,-1,zebrafish,1323.243896484375,853.5728759765625,1369.898681640625,900.293701171875,0.8839182257652283,9
000009.png,-1,zebrafish,770.8936157226562,533.3146820068359,821.2462768554688,583.6256256103516,0.8661676049232483,9
000009.png,-1,zebrafish,908.5408935546875,437.5564727783203,956.4481201171875,485.55826568603516,0.7999423146247864,9
000009.png,-1,zebrafish,801.1575927734375,469.02196502685547,852.6373291015625,520.2471466064453,0.755824089050293,9
000009.png,-1,zebrafish,938.4409790039062,527.5250854492188,989.4017944335938,577.9003448486328,0.2224239408969879,9
000010.png,-1,zebrafish,1322.676513671875,851.8609313964844,1369.561279296875,898.8182373046875,0.8801788091659546,10
000010.png,-1,zebrafish,796.57275390625,540.4410095214844,846.2791748046875,590.0030670166016,0.8709589242935181,10
000010.png,-1,zebrafish,945.4171142578125,522.4719696044922,995.891357421875,572.8483734130859,0.8650153875350952,10
000010.png,-1,zebrafish,802.7314453125,468.4666748046875,853.5099487304688,519.1569671630859,0.838930606842041,10
000010.png,-1,zebrafish,910.9623413085938,437.755126953125,959.4310913085938,486.33055114746094,0.8153154253959656,10
000011.png,-1,zebrafish,1322.0267333984375,850.0602722167969,1368.14306640625,896.2977294921875,0.8818557262420654,11
000011.png,-1,zebrafish,951.6692504882812,520.6409912109375,1002.0675048828125,571.1695556640625,0.8644919395446777,11
000011.png,-1,zebrafish,800.9563598632812,467.4556579589844,850.8265991210938,517.3308868408203,0.8577904105186462,11
000011.png,-1,zebrafish,826.048828125,546.0767211914062,876.19287109375,595.9692230224609,0.8526057004928589,11
000011.png,-1,zebrafish,913.5836181640625,437.72452545166016,962.0684204101562,486.3585968017578,0.8121845722198486,11
000011.png,-1,zebrafish,903.432373046875,520.5780944824219,951.3923950195312,570.0985107421875,0.0136804310604929,11
000012.png,-1,zebrafish,1320.97265625,847.4356079101562,1367.472900390625,894.0578002929688,0.8868578672409058,12
000012.png,-1,zebrafish,856.3176879882812,554.0857543945312,906.2544555664062,603.8921813964844,0.8690938353538513,12
000012.png,-1,zebrafish,799.5658569335938,464.5844268798828,849.4712524414062,514.3651428222656,0.868689239025116,12
000012.png,-1,zebrafish,953.0839233398438,519.0526885986328,1003.5336303710938,569.6002502441406,0.8557558655738831,12
000012.png,-1,zebrafish,916.9467163085938,437.8409957885742,965.0157470703125,486.1451187133789,0.8042335510253906,12
000013.png,-1,zebrafish,1320.447021484375,845.6006774902344,1367.5716552734375,892.8285522460938,0.8889703154563904,13
000013.png,-1,zebrafish,876.568359375,560.5205383300781,926.3432006835938,610.1469573974609,0.87445068359375,13
000013.png,-1,zebrafish,798.9033203125,467.6419982910156,849.2155151367188,517.846923828125,0.8466900587081909,13
000013.png,-1,zebrafish,956.6521606445312,517.3584289550781,1006.667236328125,567.4121856689453,0.8342479467391968,13
000013.png,-1,zebrafish,919.181396484375,438.3489685058594,965.7877807617188,485.26251220703125,0.7833530902862549,13
000014.png,-1,zebrafish,1319.506591796875,843.5674133300781,1367.05224609375,891.2432861328125,0.889851987361908,14
000014.png,-1,zebrafish,886.9790649414062,564.4168395996094,936.4937744140625,613.6375579833984,0.8870590925216675,14
000014.png,-1,zebrafish,957.917236328125,515.99560546875,1007.89306640625,565.7641296386719,0.8527203798294067,14
000014.png,-1,zebrafish,795.1520385742188,470.17613983154297,845.6002197265625,520.6021881103516,0.8348484039306641,14
000014.png,-1,zebrafish,919.8155517578125,438.4111785888672,966.9555053710938,485.86151123046875,0.8023582100868225,14
000015.png,-1,zebrafish,1318.64306640625,842.4266662597656,1366.105224609375,890.0219116210938,0.8912739753723145,15
000015.png,-1,zebrafish,897.0274047851562,568.5276336669922,946.5841674804688,618.0370788574219,0.8881178498268127,15
000015.png,-1,zebrafish,959.9749145507812,514.9442138671875,1009.7194213867188,564.5405120849609,0.8693217039108276,15
000015.png,-1,zebrafish,796.2363891601562,470.95896911621094,846.5628051757812,521.2648773193359,0.8364786505699158,15
000015.png,-1,zebrafish,919.4974975585938,438.3133773803711,967.16064453125,486.2322692871094,0.8168747425079346,15
000016.png,-1,zebrafish,1318.60546875,841.053466796875,1365.450439453125,888.046142578125,0.890777051448822,16
000016.png,-1,zebrafish,903.0972290039062,571.3256988525391,953.022705078125,621.1475067138672,0.8883926868438721,16
000016.png,-1,zebrafish,961.5847778320312,513.4820404052734,1011.418212890625,563.1521759033203,0.8786638975143433,16
000016.png,-1,zebrafish,802.4047241210938,473.1028518676758,853.0101928710938,523.7206878662109,0.8435383439064026,16
000016.png,-1,zebrafish,919.9890747070312,437.3612594604492,968.3010864257812,485.64220428466797,0.8037551045417786,16
000017.png,-1,zebrafish,908.13134765625,573.7122802734375,958.140380859375,623.4635620117188,0.8916606307029724,17
000017.png,-1,zebrafish,1317.8582763671875,839.7508850097656,1364.6181640625,886.61865234375,0.8902497291564941,17
000017.png,-1,zebrafish,964.6318359375,512.6438751220703,1014.70458984375,562.6575927734375,0.8803309798240662,17
000017.png,-1,zebrafish,804.702392578125,471.2562561035156,855.0515747070312,521.6217803955078,0.836102306842804,17
000017.png,-1,zebrafish,921.9946899414062,437.37540435791016,969.9287719726562,485.4851303100586,0.8235710263252258,17
000018.png,-1,zebrafish,1316.897705078125,837.5336303710938,1364.1595458984375,884.8512573242188,0.8910877704620361,18
000018.png,-1,zebrafish,912.078369140625,575.0444946289062,962.221923828125,624.9158172607422,0.8902826309204102,18
000018.png,-1,zebrafish,967.5402221679688,511.2096252441406,1017.8192138671875,561.4990692138672,0.8734431266784668,18
000018.png,-1,zebrafish,807.414794921875,472.6351318359375,857.940673828125,523.1299438476562,0.8386327028274536,18
000018.png,-1,zebrafish,924.6282958984375,437.5728073120117,972.5036010742188,485.7174377441406,0.8136558532714844,18
000019.png,-1,zebrafish,917.5553588867188,576.2005767822266,967.4024047851562,626.0545959472656,0.8895781636238098,19
000019.png,-1,zebrafish,1315.9307861328125,835.4776306152344,1363.04638671875,882.6243896484375,0.8884673714637756,19
000019.png,-1,zebrafish,970.204345703125,510.1530456542969,1020.0919799804688,560.1306304931641,0.864517867565155,19
000019.png,-1,zebrafish,807.3214111328125,471.40411376953125,857.7099609375,521.6755065917969,0.8485242128372192,19
000019.png,-1,zebrafish,926.8648071289062,437.03653717041016,974.2183837890625,484.70056915283203,0.8044089674949646,19
000020.png,-1,zebrafish,1315.30322265625,834.1620483398438,1361.97509765625,880.9026184082031,0.8929479122161865,20
000020.png,-1,zebrafish,920.83544921875,577.1822204589844,970.8597412109375,627.2146911621094,0.8921059966087341,20
000020.png,-1,zebrafish,974.41943359375,509.03692626953125,1024.3243408203125,559.0250549316406,0.8697178363800049,20
000020.png,-1,zebrafish,809.16748046875,470.9947052001953,859.3056640625,521.1194000244141,0.8589877486228943,20
