Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.png,-1,zebrafish,944.2299499511719,1380.324462890625,968.7480163574219,1404.8455810546875,0.8461229801177979,1
000001.png,-1,zebrafish,949.8829650878906,777.9886474609375,974.3390502929688,802.5899658203125,0.826029360294342,1
000001.png,-1,zebrafish,801.1629943847656,709.2411499023438,826.2289428710938,734.5086669921875,0.8127933740615845,1
000001.png,-1,zebrafish,1328.7970581054688,368.6033935546875,1349.0340576171875,388.9667358398437,0.8113048076629639,1
000001.png,-1,zebrafish,853.5145721435547,511.48773193359375,877.3074951171875,535.4682006835938,0.8033320307731628,1
000001.png,-1,zebrafish,913.281494140625,869.6802368164062,937.0637512207031,893.8540649414062,0.0581119395792484,1
000001.png,-1,zebrafish,812.6927795410156,761.1093139648438,837.9038696289062,786.8613891601562,0.0221807416528463,1
000002.png,-1,zebrafish,940.5521240234375,1380.31298828125,965.1294555664062,1405.030029296875,0.8438990116119385,2
000002.png,-1,zebrafish,854.8194580078125,505.046630859375,878.441162109375,528.7820739746094,0.8174616098403931,2
000002.png,-1,zebrafish,951.5518798828125,773.1900024414062,975.9877319335938,797.8773803710938,0.8164517879486084,2
000002.png,-1,zebrafish,1328.4758911132812,364.5268859863281,1348.4727172851562,384.6385498046875,0.8131653070449829,2
000002.png,-1,zebrafish,800.8973693847656,702.9082641601562,826.275390625,728.5629272460938,0.801251232624054,2
000002.png,-1,zebrafish,913.5158081054688,868.6796875,937.141357421875,892.6119384765625,0.0486953854560852,2
000002.png,-1,zebrafish,813.0608367919922,759.0631103515625,837.9588165283203,784.672119140625,0.0193438492715358,2
000003.png,-1,zebrafish,938.2276306152344,1380.2796630859375,962.5803527832031,1404.8199462890625,0.8426721096038818,3
000003.png,-1,zebrafish,949.0258178710938,767.384765625,974.0881652832031,792.4796752929688,0.8237191438674927,3
000003.png,-1,zebrafish,1327.16455078125,360.3780212402344,1348.3377075195312,381.7032470703125,0.814396321773529,3
000003.png,-1,zebrafish,855.0507507324219,498.6850280761719,879.3073120117188,523.1875,0.8109337687492371,3
000003.png,-1,zebrafish,800.7896575927734,695.0673828125,826.5621337890625,721.038818359375,0.8075073957443237,3
000004.png,-1,zebrafish,934.6666564941406,1380.22314453125,959.3568725585938,1405.0189208984375,0.8408073782920837,4
000004.png,-1,zebrafish,856.5972747802734,491.9946594238281,880.6463623046875,516.2247924804688,0.815958559513092,4
000004.png,-1,zebrafish,940.9812316894531,760.332275390625,966.489501953125,786.1111450195312,0.8156901001930237,4
000004.png,-1,zebrafish,1326.3131713867188,355.726806640625,1347.0637817382812,376.5300598144531,0.8100491762161255,4
000004.png,-1,zebrafish,800.6102600097656,688.9681396484375,826.5204010009766,715.170654296875,0.8034788966178894,4
000004.png,-1,zebrafish,926.2395629882812,857.5169677734375,949.0780944824219,880.9560546875,0.0419602170586586,4
000004.png,-1,zebrafish,812.3988800048828,735.8009033203125,837.7567901611328,762.2572631835938,0.0155667858198285,4
000005.png,-1,zebrafish,937.4493103027344,752.255126953125,962.6935119628906,777.6350708007812,0.8294088244438171,5
000005.png,-1,zebrafish,932.6038818359375,1382.21728515625,958.7522888183594,1408.44580078125,0.821412205696106,5
000005.png,-1,zebrafish,1323.9293212890625,351.5987548828125,1346.2166748046875,374.0262451171875,0.8115606904029846,5
000005.png,-1,zebrafish,800.6849822998047,682.3223266601562,826.2233734130859,708.0651245117188,0.8084020018577576,5
000005.png,-1,zebrafish,857.5896911621094,485.8709411621094,881.3869934082031,509.90325927734375,0.8049315810203552,5
000005.png,-1,zebrafish,957.0279235839844,797.6238403320312,979.8890075683594,823.1419677734375,0.0187393482774496,5
000005.png,-1,zebrafish,812.3999481201172,734.4563598632812,837.8978118896484,760.6385498046875,0.01759560033679,5
000005.png,-1,zebrafish,928.8194885253906,862.5327758789062,951.4557495117188,885.9493408203125,0.0161319095641374,5
000006.png,-1,zebrafish,935.4799499511719,1396.8212890625,960.762451171875,1422.220947265625,0.8410323858261108,6
000006.png,-1,zebrafish,938.14111328125,743.6027221679688,964.1379089355469,769.9948120117188,0.8175094723701477,6
000006.png,-1,zebrafish,1322.8104248046875,347.50677490234375,1344.7217407226562,369.59869384765625,0.808367908000946,6
000006.png,-1,zebrafish,800.3575439453125,676.0313720703125,825.9951934814453,701.936767578125,0.8027374744415283,6
000006.png,-1,zebrafish,858.6583251953125,479.7937927246094,882.7417602539062,503.9488220214844,0.8005059957504272,6
000006.png,-1,zebrafish,1008.8711547851562,1369.37841796875,1032.7080688476562,1393.1192626953125,0.1949412822723388,6
000006.png,-1,zebrafish,955.3727111816406,790.9684448242188,978.75439453125,816.5792236328125,0.0699903815984726,6
000006.png,-1,zebrafish,812.5801544189453,731.6329956054688,838.1158905029297,757.9555053710938,0.0327392108738422,6
000007.png,-1,zebrafish,935.6000366210938,1397.65966796875,960.4020385742188,1422.5943603515625,0.842889130115509,7
000007.png,-1,zebrafish,800.8196563720703,669.8793334960938,826.3436889648438,695.5350952148438,0.8195546865463257,7
000007.png,-1,zebrafish,942.3507080078125,732.5205688476562,968.6231079101562,759.1054077148438,0.8147958517074585,7
000007.png,-1,zebrafish,1321.9624633789062,343.6825714111328,1343.5950927734375,365.38946533203125,0.8134834170341492,7
000007.png,-1,zebrafish,859.6588134765625,473.8125305175781,883.7711791992188,498.0944519042969,0.8110711574554443,7
000007.png,-1,zebrafish,955.2920532226562,781.3583984375,979.1908874511719,807.1097412109375,0.1412269026041031,7
