1,812.506,722.76,1
1,956.5806,1390.154,1
1,961.4045,792.0401,1
1,1338.4394,378.6122,1
1,865.4152,523.3846,1
2,952.6516,1389.8363,1
2,1338.3015,374.7834,1
2,868.1111,517.5646,1
2,961.9723,787.4421,1
2,812.863,715.689,1
3,949.1175,1389.8348,1
3,868.395,510.5802,1
3,1337.3632,370.313,1
3,813.4281,708.7897,1
3,961.9128,781.4928,1
4,812.8548,701.4754,1
4,945.9214,1389.7284,1
4,1335.2731,365.4004,1
4,868.8574,502.4831,1
4,954.2578,773.449,1
5,812.5926,695.1766,1
5,945.313,1393.3171,1
5,1333.1558,360.243,1
5,950.6723,765.247,1
5,870.6961,497.2239,1
6,871.7831,491.9465,1
6,948.5443,1405.9073,1
6,951.8648,757.4388,1
6,1332.4068,357.235,1
6,811.8922,687.2634,1
7,812.7278,681.3643,1
7,947.8845,1406.6521,1
7,871.1774,485.8042,1
7,955.8072,746.9538,1
7,1332.8557,353.6903,1
8,812.7872,676.023,1
8,955.9154,1404.8418,1
8,1332.7529,350.8646,1
8,872.1455,478.9201,1
8,956.7428,737.5511,1
9,812.652,670.1954,1
9,1331.2657,347.2288,1
9,961.172,724.5202,1
9,966.6692,1403.4753,1
9,873.9815,473.7232,1
10,1328.9376,343.4516,1
10,875.0171,469.0401,1
10,980.3974,1392.6681,1
10,961.5397,714.3316,1
10,811.4569,663.3827,1
11,874.6791,462.9768,1
11,963.7299,703.2523,1
11,808.5582,659.2255,1
11,1003.6842,1388.5626,1
11,1328.4022,339.9419,1
12,1017.5017,1384.3826,1
12,875.4281,456.9546,1
12,1327.2557,336.4049,1
12,962.2049,692.208,1
12,804.586,655.427,1
13,1028.3177,1384.0603,1
13,964.2788,682.1182,1
13,875.3984,453.1956,1
13,799.6134,647.4942,1
13,1327.1475,333.6446,1
14,1033.5905,1382.9811,1
14,962.8295,670.323,1
14,1326.5229,329.691,1
14,876.772,449.4762,1
14,801.1655,638.3954,1
15,877.9996,444.5529,1
15,1039.5825,1383.5359,1
15,1326.1119,327.2043,1
15,964.7115,661.7837,1
15,803.9371,627.7934,1
16,1044.2442,1385.3037,1
16,877.9401,439.1189,1
16,1325.3656,324.669,1
16,965.3821,650.4186,1
16,802.0524,615.8949,1
17,1048.4354,1388.8286,1
17,877.8698,433.6438,1
17,1324.5328,321.3508,1
17,803.7613,606.7855,1
17,967.1532,639.6266,1
18,1052.0723,1391.2454,1
18,1323.9217,318.6422,1
18,967.5804,630.0111,1
18,878.1321,429.3742,1
18,800.8626,596.4009,1
19,1322.9428,315.7754,1
19,879.8843,424.688,1
19,1054.8818,1393.1378,1
19,800.6679,586.0649,1
19,968.0942,620.3135,1
20,1322.5697,313.3176,1
20,880.7901,419.789,1
20,970.2466,611.0902,1
20,1056.15,1395.5971,1
20,799.2132,573.6678,1
21,881.9502,416.7186,1
21,1322.0911,312.4983,1
21,1058.0941,1398.2054,1
21,799.7486,565.8352,1
21,972.3584,600.4927,1
22,883.0264,411.1342,1
22,1316.2666,312.2536,1
22,798.6156,557.8734,1
22,1058.8458,1400.2088,1
22,971.9555,591.7375,1
23,883.4725,406.7034,1
23,973.0047,582.3166,1
23,1061.685,1401.5935,1
23,1308.1087,315.6219,1
23,797.1744,547.6666,1
24,1304.7692,322.1822,1
24,798.0423,539.5726,1
24,972.3151,572.3028,1
24,883.4292,405.3794,1
24,1057.8913,1400.1754,1
25,1299.6965,327.4566,1
25,797.5772,530.0073,1
25,1048.0244,1398.9852,1
25,885.7736,399.5274,1
25,972.645,565.7486,1
26,1033.3444,1398.4866,1
