Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.png,-1,zebrafish,1642.396728515625,937.868408203125,1688.93017578125,984.397216796875,0.90201073884964,1
000001.png,-1,zebrafish,1566.06689453125,1002.6478881835938,1611.09326171875,1047.6871337890625,0.8913301825523376,1
000002.png,-1,zebrafish,1647.158935546875,937.2501831054688,1694.29833984375,984.2229614257812,0.8968456387519836,2
000002.png,-1,zebrafish,1558.0780029296875,1002.042236328125,1604.0008544921875,1047.9275512695312,0.8927590250968933,2
000003.png,-1,zebrafish,1651.359375,936.7153930664062,1699.1685791015625,984.3291625976562,0.901473104953766,3
000003.png,-1,zebrafish,1549.6663818359375,1002.0764770507812,1595.569091796875,1048.0286254882812,0.8893101215362549,3
000004.png,-1,zebrafish,1656.2510986328125,936.6726684570312,1704.0858154296875,984.3865356445312,0.9037453532218932,4
000004.png,-1,zebrafish,1541.555419921875,1001.7391357421875,1587.5667724609375,1047.6539916992188,0.8808144927024841,4
000005.png,-1,zebrafish,1660.421142578125,937.7190551757812,1708.5606689453125,985.8218383789062,0.8943882584571838,5
000005.png,-1,zebrafish,1533.767822265625,1000.8150634765625,1580.97802734375,1047.9569091796875,0.8864459991455078,5
000006.png,-1,zebrafish,1665.5679931640625,937.1283569335938,1714.8404541015625,986.2742309570312,0.898971438407898,6
000006.png,-1,zebrafish,1525.736572265625,1000.2093505859375,1573.92919921875,1048.39501953125,0.8880367279052734,6
000007.png,-1,zebrafish,1669.7781982421875,938.464599609375,1719.2066650390625,987.71142578125,0.8963330984115601,7
000007.png,-1,zebrafish,1519.168212890625,998.5914916992188,1567.4324951171875,1046.7809448242188,0.8803930878639221,7
000008.png,-1,zebrafish,1673.7509765625,939.5425415039062,1723.2291259765625,988.8796997070312,0.8945297002792358,8
000008.png,-1,zebrafish,1513.2991943359375,995.4462280273438,1561.8311767578125,1043.9031982421875,0.8808766007423401,8
000009.png,-1,zebrafish,1507.8592529296875,993.26220703125,1556.375,1041.704833984375,0.8900327086448669,9
000009.png,-1,zebrafish,1679.356201171875,939.9450073242188,1728.785400390625,989.2752685546875,0.8886988759040833,9
000010.png,-1,zebrafish,1684.7388916015625,940.3485107421875,1734.678466796875,990.1504516601562,0.8882303237915039,10
000010.png,-1,zebrafish,1503.1461181640625,990.489501953125,1551.3848876953125,1038.642822265625,0.8879424333572388,10
