1,797,549,1
1,1357,903,1
1,920,463,1
1,814,490,1
1,952,560,1
2,791,550,1
2,1354,898,1
2,923,463,1
2,817,489,1
2,962,554,1
3,786,551,1
3,1354,895,1
3,925,462,1
3,816,490,1
3,964,556,1
4,781,550,1
4,1351,890,1
4,927,461,1
4,820,493,1
4,962,556,1
5,778,551,1
5,1350,889,1
5,929,461,1
5,823,491,1
5,954,564,1
6,783,554,1
6,1350,884,1
6,931,462,1
6,821,492,1
6,959,554,1
7,782,553,1
7,1347,883,1
7,933,461,1
7,823,491,1
7,959,550,1
8,780,557,1
8,1347,880,1
8,934,463,1
8,825,490,1
8,969,550,1
9,793,560,1
9,1345,879,1
9,937,463,1
9,825,493,1
9,973,550,1
10,815,563,1
10,1346,875,1
10,938,463,1
10,825,490,1
10,979,544,1
11,851,568,1
11,1344,873,1
11,940,462,1
11,823,496,1
11,981,543,1
12,881,578,1
12,1345,872,1
12,942,461,1
12,818,495,1
12,985,541,1
13,896,585,1
13,1343,870,1
13,943,462,1
13,816,497,1
13,985,539,1
14,909,588,1
14,1343,867,1
14,945,462,1
14,816,490,1
14,984,539,1
15,917,591,1
15,1340,866,1
15,946,462,1
15,823,490,1
15,988,539,1
16,926,596,1
16,1340,864,1
16,948,462,1
16,819,491,1
16,990,538,1
17,930,598,1
17,1339,863,1
17,948,462,1
17,823,494,1
17,992,535,1
18,937,598,1
18,1339,859,1
18,950,462,1
18,828,495,1
18,996,534,1
19,940,600,1
19,1338,859,1
19,951,462,1
19,832,494,1
19,999,534,1
20,942,601,1
20,1339,855,1
20,952,462,1
20,833,494,1
20,1001,533,1
21,945,603,1
21,1338,855,1
21,954,462,1
21,834,495,1
21,1005,532,1
22,949,605,1
22,1329,850,1
22,955,462,1
22,835,495,1
22,1007,531,1
23,951,605,1
23,1322,849,1
23,957,461,1
23,841,495,1
23,1009,530,1
24,953,608,1
24,1318,844,1
24,958,461,1
24,841,495,1
24,1011,528,1
25,937,605,1
25,1313,837,1
25,959,461,1
25,841,495,1
25,1011,527,1
26,915,601,1
26,1310,832,1
26,961,461,1
26,842,496,1
26,1013,527,1
27,901,593,1
27,1308,827,1
27,962,461,1
27,843,497,1
27,1016,526,1
28,889,589,1
28,1307,824,1
28,964,461,1
28,845,495,1
28,1018,527,1
29,875,587,1
29,1302,818,1
29,965,461,1
29,846,496,1
29,1018,526,1
30,865,585,1
30,1298,810,1
30,969,460,1
30,850,495,1
30,1021,526,1
31,857,584,1
31,1295,806,1
31,970,460,1
31,860,495,1
31,1021,524,1
32,851,584,1
32,1290,803,1
32,977,460,1
32,865,497,1
32,1023,524,1
33,839,582,1
33,1287,799,1
33,979,459,1
33,869,496,1
33,1024,523,1
34,828,581,1
34,1282,794,1
34,980,456,1
34,873,496,1
34,1025,521,1
35,823,581,1
35,1278,789,1
35,980,455,1
35,876,497,1
35,1026,520,1
36,818,584,1
36,1273,785,1
36,982,455,1
36,881,497,1
36,1024,523,1
37,815,590,1
37,1271,782,1
37,984,454,1
37,884,497,1
37,1024,522,1
38,816,593,1
38,1269,779,1
38,986,452,1
38,887,496,1
38,1025,521,1
39,812,600,1
39,1267,776,1
39,991,451,1
39,892,496,1
39,1025,521,1
40,811,601,1
40,1264,773,1
40,992,449,1
40,895,498,1
40,1027,518,1
41,813,604,1
41,1261,768,1
41,993,449,1
41,899,499,1
41,1030,518,1
42,812,607,1
42,1258,765,1
42,996,448,1
42,902,499,1
42,1029,516,1
43,812,607,1
43,1255,761,1
43,999,448,1
43,906,499,1
43,1029,516,1
44,811,608,1
44,1252,756,1
44,1001,447,1
44,909,500,1
44,1030,516,1
45,809,609,1
45,1248,752,1
45,1001,447,1
45,912,500,1
45,1030,516,1
46,808,609,1
46,1246,746,1
46,1004,443,1
46,915,500,1
46,1031,516,1
47,805,610,1
47,1243,742,1
47,1005,442,1
47,919,501,1
47,1032,514,1
48,804,612,1
48,1239,738,1
48,1008,443,1
48,921,502,1
48,1017,513,1
49,803,610,1
49,1237,734,1
49,1010,444,1
49,922,502,1
49,1010,517,1
50,801,611,1
50,1235,731,1
50,1011,444,1
50,926,502,1
50,991,520,1
51,800,613,1
51,1232,728,1
51,1014,443,1
51,930,500,1
51,981,522,1
52,798,613,1
52,1230,724,1
52,1015,443,1
52,933,501,1
52,973,521,1
53,799,614,1
53,1226,721,1
53,1016,442,1
53,935,502,1
53,968,521,1
54,784,603,1
54,1222,717,1
54,1017,442,1
54,938,502,1
54,962,520,1
55,776,588,1
55,1219,714,1
55,1018,439,1
55,941,504,1
55,956,520,1
56,797,571,1
56,1222,709,1
56,1019,439,1
56,943,505,1
56,950,520,1
57,811,563,1
57,1229,708,1
57,1022,441,1
57,944,503,1
57,943,519,1
58,823,555,1
58,1231,707,1
58,1028,439,1
58,947,501,1
58,938,517,1
59,843,551,1
59,1230,702,1
59,1032,439,1
59,947,502,1
59,934,515,1
60,855,547,1
60,1232,699,1
60,1034,438,1
60,948,502,1
60,927,513,1
61,862,541,1
61,1234,698,1
61,1037,438,1
61,948,501,1
61,923,509,1
62,869,541,1
62,1237,696,1
62,1038,439,1
62,948,500,1
62,919,507,1
63,873,537,1
63,1237,693,1
63,1041,437,1
63,957,505,1
63,916,505,1
64,877,538,1
64,1239,690,1
64,1043,439,1
64,963,507,1
64,912,501,1
65,881,535,1
65,1240,687,1
65,1048,440,1
65,968,508,1
65,908,499,1
66,885,531,1
66,1240,685,1
66,1057,440,1
66,971,509,1
66,904,497,1
67,888,529,1
67,1241,684,1
67,1064,441,1
67,972,509,1
67,901,494,1
68,890,529,1
68,1241,682,1
68,1069,443,1
68,974,510,1
68,898,493,1
69,893,527,1
69,1241,681,1
69,1074,444,1
69,972,509,1
69,895,490,1
70,892,525,1
70,1234,675,1
70,1081,445,1
70,972,509,1
70,892,489,1
71,895,524,1
71,1228,667,1
71,1086,447,1
71,974,508,1
71,889,488,1
72,895,524,1
72,1221,660,1
72,1093,448,1
72,977,508,1
72,886,486,1
73,892,525,1
73,1215,657,1
73,1096,449,1
73,979,508,1
73,883,485,1
74,895,523,1
74,1213,653,1
74,1100,447,1
74,981,508,1
74,880,482,1
75,896,521,1
75,1208,647,1
75,1105,447,1
75,983,508,1
75,877,481,1
76,895,520,1
76,1202,642,1
76,1104,446,1
76,985,508,1
76,875,480,1
77,895,519,1
77,1197,635,1
77,1106,445,1
77,986,509,1
77,872,479,1
78,900,517,1
78,1194,631,1
78,1108,445,1
78,987,511,1
78,870,478,1
79,901,515,1
79,1189,624,1
79,1113,445,1
79,984,511,1
79,868,477,1
80,900,515,1
80,1186,621,1
80,1115,446,1
80,986,511,1
80,865,477,1
81,901,515,1
81,1182,617,1
81,1118,445,1
81,986,511,1
81,863,476,1
82,903,513,1
82,1177,612,1
82,1123,445,1
82,988,513,1
82,861,476,1
83,903,512,1
83,1173,610,1
83,1131,444,1
83,988,513,1
83,859,475,1
84,903,510,1
84,1170,606,1
84,1134,442,1
84,989,513,1
84,857,473,1
85,902,508,1
85,1167,602,1
85,1139,442,1
85,989,515,1
85,854,474,1
86,903,509,1
86,1164,598,1
86,1145,442,1
86,994,516,1
86,852,473,1
87,903,508,1
87,1161,596,1
87,1150,442,1
87,995,516,1
87,850,473,1
88,904,507,1
88,1155,591,1
88,1153,441,1
88,997,519,1
88,848,471,1
89,904,506,1
89,1153,589,1
89,1157,441,1
89,996,518,1
89,846,470,1
90,904,505,1
90,1150,586,1
90,1161,438,1
90,1004,518,1
90,844,470,1
91,904,505,1
91,1148,583,1
91,1164,438,1
91,1015,520,1
91,842,470,1
92,904,504,1
92,1145,580,1
92,1168,438,1
92,1020,523,1
92,841,469,1
93,904,503,1
93,1140,578,1
93,1169,438,1
93,1026,526,1
93,841,469,1
94,903,502,1
94,1138,575,1
94,1171,436,1
94,1030,529,1
94,845,470,1
95,903,502,1
95,1134,573,1
95,1165,435,1
95,1034,528,1
95,849,471,1
96,903,504,1
96,1130,569,1
96,1163,435,1
96,1038,530,1
96,852,471,1
97,904,501,1
97,1127,565,1
97,1166,435,1
97,1044,531,1
97,854,470,1
98,914,502,1
98,1124,562,1
98,1168,435,1
98,1047,533,1
98,854,469,1
99,928,504,1
99,1122,557,1
99,1168,432,1
99,1052,535,1
99,852,468,1
100,941,504,1
100,1118,551,1
100,1168,431,1
100,1058,535,1
100,851,469,1
101,948,506,1
101,1113,549,1
101,1170,431,1
101,1059,536,1
101,849,468,1
102,955,507,1
102,1106,544,1
102,1171,431,1
102,1065,537,1
102,848,468,1
103,962,507,1
103,1101,538,1
103,1174,432,1
103,1070,538,1
103,845,467,1
104,968,506,1
104,1097,535,1
104,1174,431,1
104,1074,539,1
104,845,466,1
105,975,508,1
105,1093,534,1
105,1176,431,1
105,1076,539,1
105,844,466,1
106,981,506,1
106,1086,529,1
106,1176,432,1
106,1080,539,1
106,841,466,1
107,985,508,1
107,1083,526,1
107,1177,432,1
107,1082,541,1
107,840,464,1
108,990,506,1
108,1077,519,1
108,1178,431,1
108,1087,540,1
108,838,464,1
