frame,id,3d_x,3d_y,3d_z
1,-1,2.95,28.9,0.91
1,-1,16.64,29.01,4.02
1,-1,13.74,26.32,0.39
1,-1,5.54,25.26,2.93
1,-1,20.48,28.97,0.22
1,-1,24.12,28.78,1.29
1,-1,1.46,28.9,0.63
1,-1,18.14,28.53,5.48
1,-1,21.05,28.76,9.57
1,-1,22.16,29.0,10.08
2,-1,2.87,28.92,0.95
2,-1,16.48,28.96,3.89
2,-1,5.53,25.2,2.97
2,-1,13.91,26.39,0.38
2,-1,18.12,28.46,5.47
2,-1,23.85,28.76,1.31
2,-1,1.63,28.88,0.66
2,-1,20.52,28.95,0.24
2,-1,21.11,28.76,9.57
2,-1,22.13,28.98,10.05
3,-1,2.8,28.94,0.97
3,-1,16.33,28.91,3.78
3,-1,5.55,25.14,3.03
3,-1,1.8,28.9,0.67
3,-1,23.69,28.75,1.33
3,-1,14.07,26.44,0.36
3,-1,18.15,28.39,5.42
3,-1,20.59,28.94,0.29
3,-1,21.15,28.78,9.56
3,-1,22.11,28.98,10.03
4,-1,2.72,28.96,0.99
4,-1,16.16,28.77,3.65
4,-1,5.53,25.09,3.06
4,-1,23.61,28.77,1.36
4,-1,14.22,26.52,0.36
4,-1,1.92,28.92,0.68
4,-1,20.65,28.92,0.3
4,-1,18.15,28.37,5.33
4,-1,21.19,28.82,9.55
4,-1,22.07,28.98,10.0
5,-1,2.64,28.94,0.99
5,-1,16.02,28.61,3.54
5,-1,14.38,26.58,0.35
5,-1,23.57,28.8,1.38
5,-1,5.55,25.03,3.08
5,-1,20.71,28.92,0.3
5,-1,2.04,28.92,0.66
5,-1,18.07,28.25,5.25
5,-1,21.24,28.85,9.54
5,-1,22.02,29.0,9.97
6,-1,2.56,28.91,1.01
6,-1,15.83,28.55,3.44
6,-1,14.53,26.65,0.36
6,-1,5.55,24.97,3.12
6,-1,23.55,28.83,1.39
6,-1,20.75,28.92,0.31
6,-1,17.86,28.18,5.11
6,-1,21.28,28.87,9.52
6,-1,21.99,28.99,9.97
7,-1,15.62,28.54,3.31
7,-1,2.48,28.89,1.03
7,-1,5.56,24.91,3.19
7,-1,23.54,28.83,1.41
7,-1,14.66,26.7,0.36
7,-1,20.8,28.93,0.33
7,-1,17.81,28.52,5.02
7,-1,21.3,28.89,9.49
8,-1,15.41,28.54,3.18
8,-1,5.57,24.86,3.23
8,-1,14.8,26.76,0.35
8,-1,2.29,28.92,0.99
8,-1,20.83,28.93,0.33
8,-1,23.54,28.82,1.41
8,-1,21.28,28.96,9.45
8,-1,17.36,28.34,5.04
9,-1,15.2,28.54,3.06
9,-1,20.92,28.88,0.35
9,-1,14.92,26.83,0.35
9,-1,5.56,24.81,3.24
9,-1,23.54,28.82,1.41
9,-1,2.29,28.97,1.01
9,-1,17.22,28.47,5.0
9,-1,21.29,29.0,9.42
10,-1,15.05,26.87,0.34
10,-1,15.01,28.52,2.95
10,-1,5.57,24.75,3.28
10,-1,23.53,28.81,1.4
10,-1,21.0,28.76,0.36
10,-1,2.27,28.98,1.03
10,-1,17.13,28.5,4.94
10,-1,21.32,29.01,9.4
11,-1,14.79,28.5,2.84
11,-1,15.17,26.93,0.35
11,-1,5.56,24.7,3.3
11,-1,23.53,28.79,1.38
11,-1,21.1,28.63,0.37
11,-1,2.25,29.0,1.06
11,-1,17.03,28.56,4.87
11,-1,21.35,29.0,9.38
12,-1,14.6,28.49,2.75
12,-1,15.28,26.98,0.34
12,-1,5.54,24.65,3.32
12,-1,23.54,28.77,1.34
12,-1,2.25,29.03,1.09
12,-1,16.93,28.63,4.79
12,-1,21.21,28.54,0.37
12,-1,21.38,28.96,9.33
12,-1,22.26,28.99,9.8
13,-1,14.43,28.48,2.65
13,-1,15.38,27.04,0.35
13,-1,23.56,28.74,1.32
13,-1,5.56,24.6,3.37
13,-1,2.25,29.05,1.11
13,-1,16.87,28.64,4.75
13,-1,21.3,28.46,0.38
13,-1,22.35,29.0,9.77
13,-1,21.4,28.91,9.3
14,-1,14.24,28.47,2.56
14,-1,15.49,27.09,0.35
14,-1,5.54,24.55,3.4
14,-1,23.58,28.7,1.28
14,-1,2.26,29.05,1.15
14,-1,21.4,28.41,0.39
14,-1,16.78,28.69,4.68
14,-1,21.44,28.91,9.26
14,-1,22.42,28.98,9.77
15,-1,14.08,28.47,2.48
15,-1,5.44,24.52,3.42
15,-1,15.6,27.13,0.34
15,-1,23.62,28.66,1.26
15,-1,21.49,28.38,0.4
15,-1,16.68,28.74,4.62
15,-1,2.28,29.03,1.17
15,-1,21.45,28.89,9.23
15,-1,22.48,28.96,9.79
16,-1,16.6,28.83,4.56
16,-1,16.18,28.18,4.66
17,-1,16.54,28.87,4.51
17,-1,13.75,28.47,2.32
17,-1,23.49,28.53,1.27
17,-1,21.71,28.35,0.41
17,-1,5.31,24.42,3.57
17,-1,15.81,27.22,0.34
17,-1,2.07,28.95,1.12
17,-1,2.72,28.79,0.49
17,-1,21.52,28.89,9.18
17,-1,22.49,29.0,9.81
18,-1,13.58,28.48,2.26
18,-1,16.47,28.91,4.45
18,-1,5.3,24.31,3.58
18,-1,15.91,27.26,0.33
18,-1,21.81,28.34,0.44
18,-1,23.35,28.43,1.27
18,-1,2.78,28.81,0.46
18,-1,2.09,28.93,1.14
18,-1,21.57,28.85,9.16
18,-1,22.53,28.97,9.83
19,-1,13.43,28.47,2.19
19,-1,16.37,28.95,4.4
19,-1,21.93,28.33,0.44
19,-1,16.0,27.31,0.33
19,-1,5.32,24.21,3.75
19,-1,2.83,28.83,0.44
19,-1,23.17,28.27,1.24
19,-1,2.11,28.92,1.18
19,-1,21.61,28.84,9.14
19,-1,22.56,28.96,9.83
20,-1,16.3,28.97,4.36
20,-1,23.02,28.12,1.18
20,-1,13.27,28.48,2.13
20,-1,5.36,24.07,3.95
20,-1,16.08,27.34,0.33
20,-1,22.02,28.32,0.44
20,-1,2.89,28.87,0.42
20,-1,2.08,28.9,1.19
20,-1,21.63,28.84,9.11
20,-1,22.6,28.95,9.83
21,-1,22.89,28.02,1.15
21,-1,13.13,28.48,2.07
21,-1,5.37,23.93,4.06
21,-1,2.99,28.93,0.41
21,-1,22.11,28.3,0.45
21,-1,16.22,29.01,4.32
21,-1,16.18,27.37,0.34
21,-1,2.05,28.91,1.21
21,-1,21.62,28.84,9.05
21,-1,22.63,28.95,9.84
22,-1,16.15,29.01,4.28
23,-1,16.08,29.01,4.25
24,-1,16.03,29.01,4.23
24,-1,1.9,28.81,1.22
25,-1,15.98,29.0,4.2
26,-1,15.93,29.0,4.17
27,-1,15.88,29.0,4.14
28,-1,15.83,29.0,4.12
29,-1,22.7,28.19,0.47
29,-1,5.22,22.93,4.78
29,-1,3.73,28.68,0.38
30,-1,22.75,28.17,0.47
30,-1,5.24,22.8,5.04
30,-1,15.76,28.99,4.06
30,-1,12.02,28.48,1.65
30,-1,1.64,28.21,1.38
30,-1,3.86,28.67,0.37
30,-1,16.88,27.57,0.33
30,-1,21.7,28.97,8.7
30,-1,22.17,27.54,1.01
30,-1,23.42,28.95,10.23
31,-1,22.8,28.1,0.46
32,-1,5.14,22.53,5.24
32,-1,15.69,28.99,4.01
32,-1,22.83,28.03,0.47
32,-1,1.61,27.89,1.5
