1,1179,701,1
1,686,708,1
1,827,626,1
1,875,607,1
1,610,597,1
2,1188,697,1
2,687,707,1
2,822,629,1
2,881,607,1
2,612,598,1
3,1192,694,1
3,686,707,1
3,815,633,1
3,884,607,1
3,617,600,1
4,1200,689,1
4,685,706,1
4,808,635,1
4,886,607,1
4,622,602,1
5,1206,686,1
5,685,705,1
5,799,638,1
5,891,611,1
5,625,605,1
6,1214,683,1
6,694,704,1
6,790,640,1
6,902,619,1
6,626,607,1
7,1219,681,1
7,704,703,1
7,786,645,1
7,907,618,1
7,628,607,1
8,1226,677,1
8,724,694,1
8,780,649,1
8,914,619,1
8,631,611,1
9,1231,675,1
9,740,692,1
9,779,655,1
9,920,619,1
9,631,612,1
10,1237,670,1
10,759,690,1
10,776,658,1
10,923,616,1
10,634,613,1
11,1243,667,1
11,769,687,1
11,772,661,1
11,927,618,1
11,635,615,1
12,1249,665,1
12,773,684,1
12,766,665,1
12,931,618,1
12,636,615,1
13,1252,663,1
13,783,682,1
13,759,670,1
13,935,618,1
13,636,617,1
14,1258,661,1
14,790,679,1
14,749,674,1
14,939,618,1
14,637,618,1
15,1264,658,1
15,797,677,1
15,742,677,1
15,942,619,1
15,638,619,1
16,1267,655,1
16,803,673,1
16,734,678,1
16,945,618,1
16,640,620,1
17,1272,653,1
17,809,672,1
17,725,685,1
17,949,618,1
17,643,621,1
18,1275,649,1
18,817,669,1
18,722,690,1
18,950,618,1
18,643,619,1
19,1278,647,1
19,823,668,1
19,716,694,1
19,954,618,1
19,645,621,1
20,1282,644,1
20,829,664,1
20,710,697,1
20,956,619,1
20,646,621,1
21,1287,643,1
21,833,663,1
21,708,701,1
21,960,620,1
21,648,621,1
22,1291,641,1
22,839,661,1
22,702,705,1
22,963,620,1
22,648,621,1
23,1295,639,1
23,844,659,1
23,695,709,1
23,967,620,1
23,648,621,1
24,1299,637,1
24,848,657,1
24,689,711,1
24,969,621,1
24,646,622,1
25,1301,635,1
25,853,655,1
25,686,717,1
25,972,620,1
25,644,622,1
26,1306,633,1
26,857,653,1
26,680,719,1
26,974,622,1
26,646,623,1
27,1308,631,1
27,861,653,1
27,676,724,1
27,977,624,1
27,652,622,1
28,1311,629,1
28,865,652,1
28,674,725,1
28,981,627,1
28,658,623,1
29,1316,628,1
29,869,649,1
29,673,726,1
29,988,628,1
29,661,623,1
30,1317,626,1
30,874,647,1
30,675,728,1
30,996,630,1
30,665,621,1
