000001,848.8586,870.1772
000001,864.5445,979.8802
000001,767.2465,928.7823
000002,851.7816,871.8614
000002,863.0789,980.9168
000002,767.7656,930.05
000003,855.4104,872.0149
000003,860.5615,982.3897
000003,769.3448,929.7703
000004,854.6722,871.7215
000004,860.183,983.5905
000004,769.7801,932.637
000005,858.6904,983.9781
000005,850.8244,875.5124
000005,770.0776,931.6384
000006,856.2324,985.4236
000006,770.1452,932.9578
000006,842.5799,876.6782
000007,854.8804,986.4511
000007,770.54,932.3908
000007,835.5225,880.2943
000008,852.4144,985.0588
000008,830.8743,882.3539
000008,770.9374,933.0778
000009,855.6267,983.3321
000009,828.5786,884.3953
000009,771.5999,933.4913
000010,862.5598,978.807
000010,827.5916,885.973
000010,771.8974,935.256
000011,825.1553,890.1713
000011,772.9087,936.7942
000011,868.4031,976.6456
000012,822.2945,894.5154
000012,778.6682,935.0386
000012,869.2711,976.1197
000012,921.2744,947.1561
000013,779.4442,935.9187
000013,819.796,898.7441
000013,868.8574,972.04
000013,925.7036,947.5148
000014,780.8422,935.7181
000014,814.4529,900.4708
000014,876.7585,978.7082
000014,873.9031,934.0674
000015,783.3245,937.6515
000015,804.9619,905.157
000015,877.402,979.5701
000015,932.25,951.2054
000015,871.556,933.5673
000016,936.0464,953.2862
000016,798.7048,910.1882
000016,877.1884,970.0868
000016,867.3242,933.2177
000016,779.0603,942.853
000017,794.6407,915.1662
000017,935.1108,953.6115
000017,879.3138,969.3101
000018,786.3638,921.2781
000018,938.3394,955.2896
000018,882.2855,968.7994
000019,943.3093,957.8645
000019,782.9135,924.2102
000019,882.8506,967.6381
000020,779.0819,930.1321
000020,945.5104,958.3494
000020,884.9705,963.5706
000021,775.2801,930.4422
000021,951.5971,960.2281
000021,889.881,958.2445
000022,769.5449,932.4501
000022,955.3638,960.9106
000022,890.3001,958.9026
000023,957.7622,961.0094
000023,762.9228,933.128
000024,753.2371,939.6625
000024,962.2968,961.59
000025,747.2747,942.7694
000025,968.781,964.3762
000026,740.174,947.6942
000026,969.1136,964.022
000027,733.8142,951.4516
000027,973.5292,963.8563
000028,726.6838,953.607
000028,975.9223,965.0708
000029,722.4682,956.235
000029,976.6929,964.4582
000030,721.4596,959.617
000030,981.3735,966.7732
