000001,1805.6825,563.7209
000002,1802.7298,563.4442
000003,1800.1961,563.1904
000004,1796.3835,563.008
000005,1792.5627,563.0718
000006,1792.2328,563.9717
000007,1788.915,564.5386
000008,1787.828,564.3456
000009,1781.2924,564.8791
000010,1778.2883,564.949
000011,1778.1342,565.8519
000012,1776.2441,565.1618
000013,1772.6937,565.9659
000014,1771.4283,566.2866
000015,1771.3958,565.9948
000016,1769.0406,566.6408
000017,1768.3808,567.1348
000018,1763.6948,566.0465
000019,1762.8512,566.2243
000020,1762.3861,566.3961
000021,1760.6096,566.7396
000022,1758.9736,566.349
000023,1758.0975,566.8597
000024,1754.0469,566.203
000025,1752.7247,565.7531
000026,1753.0843,565.7607
000027,1752.0352,565.7394
000028,1750.8211,566.2334
000029,1751.2213,565.7622
000030,1755.2016,567.8811
000031,1757.3053,566.7366
000032,1762.7511,567.3962
000033,1768.9135,567.8507
000034,1771.1335,568.2976
000035,1776.263,567.8644
000036,1776.5496,568.4101
000037,1779.5538,568.2353
000038,1782.9013,568.2429
000039,1782.0685,567.8127
000040,1787.0033,568.863
000041,1787.0384,568.591
000042,1793.5956,568.9102
000043,1795.0883,570.9226
000044,1798.3006,571.0594
000045,1804.0574,571.0762
000046,1807.8592,571.3558
000047,1809.5898,571.2266
000048,1809.7818,571.1142
000049,1812.064,571.8225
000050,1813.1537,572.739
000051,1819.6757,572.4837
000052,1819.6352,572.6615
000053,1820.7195,572.961
000054,1819.8948,573.7194
000055,1819.0808,573.6769
000056,1813.781,573.6754
000061,1814.2218,571.6887
000062,1813.6485,568.0605
000063,1813.4484,567.1652
000064,1812.5804,566.9463
000065,1810.785,565.4917
000066,1811.1311,565.6954
000067,1813.735,567.8325
000068,1814.1109,572.6828
000069,1814.6003,574.8564
000070,1821.793,574.1146
000071,1820.349,575.9751
000072,1823.9237,578.4877
000073,1828.3366,580.9729
000074,1826.8143,581.7192
000075,1826.0031,582.8607
000076,1824.9026,583.5569
000077,1828.9991,585.0571
000078,1827.9229,586.2518
