Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.png,-1,zebrafish,988.0714416503906,1342.1497802734375,1012.3267517089844,1366.4796142578125,0.8511900305747986,1
000001.png,-1,zebrafish,862.4691009521484,1344.9844970703125,885.9642333984375,1368.5277099609375,0.8461800217628479,1
000001.png,-1,zebrafish,883.8412780761719,1181.2098388671875,907.7223815917969,1205.2574462890625,0.8447867631912231,1
000001.png,-1,zebrafish,1202.4223022460938,1307.9425048828125,1227.322021484375,1332.82763671875,0.8413861393928528,1
000001.png,-1,zebrafish,969.9264221191406,1061.9482421875,994.230712890625,1086.193603515625,0.8224658966064453,1
000001.png,-1,zebrafish,1144.6141357421875,1321.11767578125,1167.73193359375,1344.5709228515625,0.0170707553625106,1
000002.png,-1,zebrafish,985.1236572265625,1340.723388671875,1009.3890380859375,1365.1549072265625,0.8513402938842773,2
000002.png,-1,zebrafish,1206.455810546875,1305.7196044921875,1231.0980224609375,1330.4248046875,0.8428872227668762,2
000002.png,-1,zebrafish,864.9455871582031,1344.753662109375,888.6210021972656,1368.4820556640625,0.8427742123603821,2
000002.png,-1,zebrafish,882.3815460205078,1177.888427734375,906.585693359375,1202.2586669921875,0.8391282558441162,2
000002.png,-1,zebrafish,972.3740539550781,1059.6768188476562,997.0345153808594,1084.200927734375,0.8266534209251404,2
000002.png,-1,zebrafish,1147.0545654296875,1322.5447998046875,1170.055419921875,1345.452880859375,0.018407542258501,2
000003.png,-1,zebrafish,867.3041381835938,1344.2242431640625,891.3069152832031,1368.26220703125,0.8513614535331726,3
000003.png,-1,zebrafish,981.886962890625,1339.237548828125,1006.1071166992188,1363.6507568359375,0.8500713109970093,3
000003.png,-1,zebrafish,881.4539794921875,1175.00439453125,905.733642578125,1199.407470703125,0.8422253131866455,3
000003.png,-1,zebrafish,1210.320556640625,1303.948974609375,1235.0203857421875,1328.5751953125,0.8400939702987671,3
000003.png,-1,zebrafish,976.0833435058594,1057.0864868164062,1000.52685546875,1081.53515625,0.8261830806732178,3
000003.png,-1,zebrafish,1125.9119873046875,1326.013427734375,1149.0578002929688,1349.2672119140625,0.0567463971674442,3
000003.png,-1,zebrafish,1151.1624755859375,1320.439453125,1174.75341796875,1343.8680419921875,0.037169761955738,3
000003.png,-1,zebrafish,841.5565643310547,1258.4073486328125,860.0798797607422,1277.6466064453125,0.0247395578771829,3
000004.png,-1,zebrafish,869.3139495849609,1343.95068359375,893.4263916015625,1368.0986328125,0.8572856187820435,4
000004.png,-1,zebrafish,977.1015930175781,1336.5394287109375,1001.6794738769531,1361.1893310546875,0.8432484865188599,4
000004.png,-1,zebrafish,1214.1121215820312,1302.054931640625,1239.0579833984375,1327.03173828125,0.8400355577468872,4
000004.png,-1,zebrafish,880.0379638671875,1171.8851318359375,904.4440612792969,1196.413330078125,0.8364865779876709,4
